fecha_publicacion|publicacion|diario_numero|sumario_id|sumario_url_pdf|seccion_codigo|seccion_nombre|departamento_codigo|departamento_nombre|epigrafe_nombre|item_id|item_titulo|item_url_pdf|item_url_html|item_url_xml|texto|szKBytes
20240308|BOE|60|BOE-S-2024-60|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-S-2024-60.pdf|1|I. Disposiciones generales|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES|Becas y ayudas al estudio|BOE-A-2024-4499|Corrección de errores del Real Decreto 201/2024, de 27 de febrero, por el que se establecen los umbrales de renta y patrimonio familiar y las cuantías de las becas y ayudas al estudio para el curso 2024-2025.|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-A-2024-4499.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-4499|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-4499||186
20240308|BOE|60|BOE-S-2024-60|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-S-2024-60.pdf|1|I. Disposiciones generales|9589|MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA|Medidas financieras|BOE-A-2024-4500|Resolución de 5 de marzo de 2024, de la Secretaría General del Tesoro y Financiación Internacional, por la que se actualiza el Anexo 1 incluido en la Resolución de 4 de julio de 2017, de la Secretaría General del Tesoro y Política Financiera, por la que se define el principio de prudencia financiera aplicable a las operaciones de endeudamiento y derivados de las comunidades autónomas y entidades locales.|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-A-2024-4500.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-4500|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-4500||274
20240308|BOE|60|BOE-S-2024-60|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-S-2024-60.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|9562|MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN|Destinos|BOE-A-2024-4501|Resolución de 5 de marzo de 2024, de la Subsecretaría, por la que se resuelve parcialmente la convocatoria de libre designación, efectuada por Resolución de 28 de julio de 2023.|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-A-2024-4501.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-4501|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-4501|Por Resolución de 28 de julio de 2023 (BOE núm. 182 de 1 de agosto de 2023), de la Subsecretaría de Asuntos Exteriores, Unión Europea y de Cooperación, se anunció convocatoria para la provisión, por el sistema de libre designación, de puestos de trabajo en el Ministerio de Asuntos Exteriores, Unión Europea y Cooperación. De acuerdo con lo establecido en el artículo 20.1.c) de la Ley 30/1984, de 2 de agosto, de Medidas para la Reforma de la Función Pública, y previo cumplimiento de la tramitación que exige el artículo 54 del Real Decreto 364/1995, de 10 de marzo, por el que se aprueba el Reglamento General de Ingreso del Personal al Servicio de la Administración General del Estado, y de Provisión de Puestos de Trabajo y Promoción Profesional de los Funcionarios Civiles de la Administración General del Estado, Este Ministerio acuerda dar publicidad a la resolución parcial de la convocatoria de referencia según se detalla en el anexo. El régimen de toma de posesión del nuevo destino será el establecido en el artículo 48 del Real Decreto 364/1995, de 10 de marzo. Contra esta resolución, que pone fin a la vía administrativa, podrá interponerse recurso contencioso-administrativo en el plazo de dos meses a partir de su publicación ante la Sala de lo Contencioso-Administrativo del Tribunal Superior de Justicia de su Comunidad (o provincia, en su caso) o del Tribunal Superior de Justicia de Madrid, a su elección, con arreglo a lo dispuesto en los artículos 10.1.i) y 14.1 Segunda de la Ley 29/1998, de 13 de julio, reguladora de la Jurisdicción Contencioso-administrativa o, potestativamente y con carácter previo, recurso administrativo de reposición en el plazo de un mes ante el mismo órgano que la dictó. Madrid, 5 de marzo de 2024.–El Subsecretario de Asuntos Exteriores, Unión Europea y Cooperación, Luis Manuel Cuesta Civís. ANEXO Convocatoria: 28 de julio de 2023 (BOE de 1 de agosto de 2023) Puesto adjudicado Puesto de procedencia Datos personales adjudicatario/a N.º Puesto de trabajo Nivel Ministerio, centro directivo, provincia Nivel Apellidos y nombre NRP Grupo Cuerpo o escala Situación Consulado General en Perpiñán - Francia 04 Canciller (4664229). 24 Ministerio de Transport., Mov. y Ag. Urb. C. Estudios y Experiment. O.P. (CEDEX). Madrid Cortes García, Laura. ***0339*** A2 A1122 Servicio activo. Consulado General en La Habana - Cuba 08 Jefe/a de Negociado de Visados (5028401). 18 – – Desierto. Embajada en Oslo - Noruega 11 Secretario/a (4664195). 15 – – Desierto.|213
20240308|BOE|60|BOE-S-2024-60|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-S-2024-60.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES|Situaciones|BOE-A-2024-4502|Resolución de 27 de febrero de 2024, de la Dirección General de Seguridad Jurídica y Fe Pública, por la que se declara la jubilación de don Eduardo Bravo Romero, registrador de la propiedad de Burgos n.º 2.|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-A-2024-4502.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-4502|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-4502|Accediendo a lo solicitado por don Eduardo Bravo Romero, Registrador del Cuerpo de Registradoras y Registradores de la Propiedad, Mercantiles y de Bienes Muebles, en escrito de 27 de diciembre de 2023, y de conformidad con lo dispuesto en los artículos 291 de la Ley Hipotecaria, 542 de su Reglamento y artículo 7.1.h) del Real Decreto 453/2020, de 10 de marzo, esta Dirección General ha acordado jubilar, con efectos de 27 de febrero de 2024, a don Eduardo Bravo Romero, que tiene categoría personal de 2.ª clase y el número 210 en el Escalafón del Cuerpo, por tener cumplida la edad de sesenta y cinco años. Madrid, 27 de febrero de 2024.–La Directora General de Seguridad Jurídica y Fe Pública, María Ester Pérez Jerez.|187
20240308|BOE|60|BOE-S-2024-60|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-S-2024-60.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES|Situaciones|BOE-A-2024-4503|Resolución de 28 de febrero de 2024, de la Dirección General de Seguridad Jurídica y Fe Pública, por la que se declara la jubilación del notario de Valencia don Juan Bautista Bover Belenguer.|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-A-2024-4503.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-4503|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-4503|En cumplimiento de lo dispuesto en el apartado 1 del artículo primero de la Ley 29/1983, de 12 de diciembre, según la redacción que le confiere la disposición final sexta de la Ley 21/2021, de 28 de diciembre, y visto el expediente personal del notario de Valencia, don Juan Bautista Bover Belenguer, del cual resulta que el día 4 de abril de 2024 cumple los 72 años de edad, edad en que legalmente procede su jubilación tras habérsele concedido la prolongación de la permanencia en el servicio activo hasta que cumpla como máximo setenta y dos años de edad. Esta Dirección General, en uso de las facultades atribuidas por el artículo 7.1 h) del Real Decreto 453/2020, de 10 de marzo, ha acordado la jubilación forzosa del mencionado Notario, debiendo producirse el cese efectivo en el cargo el día 4 de abril de 2024, fecha en la que cumple la edad de 72 años, conforme a la nueva redacción del mencionado apartado 1 del artículo primero de la Ley 29/1983. Madrid, 28 de febrero de 2024.–La Directora General de Seguridad Jurídica y Fe Pública, María Ester Pérez Jerez.|188
20240308|BOE|60|BOE-S-2024-60|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-S-2024-60.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|5140|MINISTERIO DE HACIENDA|Ceses|BOE-A-2024-4504|Resolución de 5 de marzo de 2024, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se dispone el cese de don José Luis Adriaensens Cárdenas como Jefe de la Oficina Nacional de Gestión Tributaria, del Departamento de Gestión Tributaria.|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-A-2024-4504.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-4504|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-4504|En uso de las atribuciones que me confiere el artículo 103.3.2 de la Ley 31/1990, de 27 de diciembre, según redacción dada al mismo por la Ley 18/1991, de 6 de junio, he dispuesto el cese de don José Luis Adriaensens Cárdenas como Jefe de la Oficina Nacional de Gestión Tributaria, del Departamento de Gestión Tributaria de la Agencia Estatal de Administración Tributaria, agradeciéndole los servicios prestados. Madrid, 5 de marzo de 2024.–El Presidente de la Agencia Estatal de Administración Tributaria, Jesús Gascón Catalán.|186
20240308|BOE|60|BOE-S-2024-60|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-S-2024-60.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|5140|MINISTERIO DE HACIENDA|Nombramientos|BOE-A-2024-4505|Resolución de 5 de marzo de 2024, de la Presidencia de la Agencia Estatal de Administración Tributaria, por la que se nombra Jefa de la Oficina Nacional de Gestión Tributaria, del Departamento de Gestión Tributaria a doña Natalia Franco Sainz.|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-A-2024-4505.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-4505|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-4505|En uso de las atribuciones que me confiere el artículo 103.3.2 de la Ley 31/1990, de 27 de diciembre, según redacción dada al mismo por la Ley 18/1991, de 6 de junio, he dispuesto el nombramiento de doña Natalia Franco Sainz como Jefa de la Oficina Nacional de Gestión Tributaria, del Departamento de Gestión Tributaria de la Agencia Estatal de Administración Tributaria. Madrid, 5 de marzo de 2024.–El Presidente de la Agencia Estatal de Administración Tributaria, Jesús Gascón Catalán.|187
20240308|BOE|60|BOE-S-2024-60|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-S-2024-60.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|9595|MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA|Nombramientos|BOE-A-2024-4506|Resolución de 1 de marzo de 2024, de la Secretaría de Estado de Función Pública, por la que se nombra personal funcionario de carrera, por el sistema general de acceso libre, del Cuerpo de Ingenieros Geógrafos.|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-A-2024-4506.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-4506|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-4506||260
20240308|BOE|60|BOE-S-2024-60|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-S-2024-60.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|9595|MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA|Nombramientos|BOE-A-2024-4507|Resolución de 1 de marzo de 2024, de la Secretaría de Estado de Función Pública, por la que se nombra personal funcionario de carrera, por el sistema general de acceso libre, del Cuerpo de Ingenieros Técnicos Aeronáuticos.|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-A-2024-4507.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-4507|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-4507||219
20240308|BOE|60|BOE-S-2024-60|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-S-2024-60.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|310|UNIVERSIDADES|Nombramientos|BOE-A-2024-4508|Resolución de 23 de febrero de 2024, de la Universidad de Granada, por la que se nombran Catedráticas y Catedráticos de Universidad.|https://www.boe.es/boe/dias/2024/03/08/pdfs/BOE-A-2024-4508.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-4508|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-4508|Vistas las propuestas formuladas por las Comisiones nombradas para juzgar los concursos de acceso, convocados por Resoluciones de esta Universidad de fechas 13 de noviembre de 2023 («Boletín Oficial del Estado» de 20 de noviembre de 2023), 14 de noviembre de 2023 («Boletín Oficial del Estado» de 30 de noviembre de 2023) y 24 de noviembre de 2023 («Boletín Oficial del Estado» de 4 de diciembre de 2023) para la provisión de plazas de Catedrático de Universidad, y habiendo cumplido los requisitos establecidos en las bases de las convocatorias. El Rector, en uso de las atribuciones conferidas por el artículo 65 de la Ley Orgánica 6/2001, de 21 de diciembre, de Universidades, y demás disposiciones concordantes, ha resuelto aprobar los expedientes de los referidos concursos y, en su virtud, nombrar Catedráticos y Catedráticas de Universidad a los profesores relacionados en el anexo adjunto. Estos nombramientos surtirán plenos efectos a partir de la correspondiente toma de posesión por los interesados, que deberá efectuarse en el plazo máximo de veinte días hábiles, a contar desde el día siguiente a la publicación de la presente resolución en el «Boletín Oficial del Estado». Granada, 23 de febrero de 2024.–El Rector, Pedro Mercado Pacheco. ANEXO Nombre Área de conocimiento Departamento Sergio García Sánchez. Dibujo. Dibujo. Ana Belén Jódar Reyes. Física Aplicada. Física Aplicada. Amalia Belén Mazuecos Sánchez. Pintura. Pintura. Bonifacio Javier Ordóñez García. Proyectos de Ingeniería. Ingeniería de la Construcción y Proyectos de Ingeniería. Lucía Porcu. Comercialización e Investigación de Mercados. Comercialización e Investigación de Mercados. Carlos Sampedro Matarín. Electrónica. Electrónica y Tecnología de Computadores.|194
