fecha_publicacion|publicacion|diario_numero|sumario_id|sumario_url_pdf|seccion_codigo|seccion_nombre|departamento_codigo|departamento_nombre|epigrafe_nombre|item_id|item_titulo|item_url_pdf|item_url_html|item_url_xml|texto|szKBytes
20250219|BOE|43|BOE-S-2025-43|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-S-2025-43.pdf|1|I. Disposiciones generales|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES|Normas de calidad|BOE-A-2025-3184|Real Decreto 68/2025, de 4 de febrero, por el que se modifica el Real Decreto 1049/2003, de 1 de agosto, por el que se aprueba la Norma de calidad relativa a la miel.|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-A-2025-3184.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-3184|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-3184||214
20250219|BOE|43|BOE-S-2025-43|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-S-2025-43.pdf|1|I. Disposiciones generales|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES|Sanidad animal|BOE-A-2025-3185|Real Decreto 70/2025, de 4 de febrero, por el que se modifican el Real Decreto 1528/2012, de 8 de noviembre, por el que se establecen las normas aplicables a los subproductos animales y los productos derivados no destinados al consumo humano, y el Real Decreto 476/2014, de 13 de junio, por el que se regula el registro nacional de movimientos de subproductos animales y los productos derivados no destinados a consumo humano.|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-A-2025-3185.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-3185|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-3185||309
20250219|BOE|43|BOE-S-2025-43|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-S-2025-43.pdf|1|I. Disposiciones generales|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES|Organización|BOE-A-2025-3186|Real Decreto 98/2025, de 18 de febrero, por el que se crea la Comisión Nacional para la conmemoración del V Centenario del Consejo de Estado.|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-A-2025-3186.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-3186|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-3186||226
20250219|BOE|43|BOE-S-2025-43|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-S-2025-43.pdf|1|I. Disposiciones generales|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES|Organización|BOE-A-2025-3187|Real Decreto 99/2025, de 18 de febrero, por el que se crea la Comisión Interministerial para la preparación y organización de la Copa Mundial de la FIFA 2030, y se establece su composición y funcionamiento.|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-A-2025-3187.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-3187|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-3187||218
20250219|BOE|43|BOE-S-2025-43|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-S-2025-43.pdf|1|I. Disposiciones generales|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES|Seguridad Social|BOE-A-2025-3188|Real Decreto 100/2025, de 18 de febrero, por el que se desarrollan la regulación del Fondo de Reserva de la Seguridad Social y los informes de evaluación de la Autoridad Independiente de Responsabilidad Fiscal.|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-A-2025-3188.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-3188|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-3188||266
20250219|BOE|43|BOE-S-2025-43|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-S-2025-43.pdf|1|I. Disposiciones generales|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES|Especialidades sanitarias|BOE-A-2025-3189|Real Decreto 101/2025, de 18 de febrero, por el que se establece el título de especialista en Laboratorio Clínico y se suprimen los títulos de especialista en Ciencias de la Salud en Análisis Clínicos y Bioquímica Clínica.|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-A-2025-3189.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-3189|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-3189||215
20250219|BOE|43|BOE-S-2025-43|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-S-2025-43.pdf|1|I. Disposiciones generales|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES|Fundación Pluralismo y Convivencia. Autoridad Independiente de Protección del Informante. Estatutos|BOE-A-2025-3190|Real Decreto 102/2025, de 18 de febrero, por el que se modifican los Estatutos de la Fundación Pluralismo y Convivencia, F.S.P., aprobados por el Real Decreto 45/2021, de 26 de enero, y el Estatuto de la Autoridad Independiente de Protección del Informante, A.A.I., aprobado por el Real Decreto 1101/2024, de 29 de octubre.|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-A-2025-3190.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-3190|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-3190||221
20250219|BOE|43|BOE-S-2025-43|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-S-2025-43.pdf|1|I. Disposiciones generales|7320|MINISTERIO DEL INTERIOR|Condecoraciones|BOE-A-2025-3191|Real Decreto 103/2025, de 18 de febrero, por el que se crea la Orden del Mérito a la Seguridad del Ministerio del Interior.|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-A-2025-3191.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-3191|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-3191||1065
20250219|BOE|43|BOE-S-2025-43|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-S-2025-43.pdf|1|I. Disposiciones generales|9593|MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA|Subvenciones|BOE-A-2025-3192|Real Decreto 89/2025, de 11 de febrero, por el que se modifican el Real Decreto 1179/2024, de 28 de noviembre, por el que se regula la concesión directa de subvenciones a favor de determinadas entidades locales y de la Federación Española de Municipios y Provincias para la realización de actuaciones de búsqueda, localización, exhumación y, en su caso, identificación de restos de personas víctimas de la Guerra de España y la Dictadura, y el Real Decreto 1220/2024, de 3 de diciembre, por el que se regula la concesión directa de subvenciones a favor de determinadas entidades, asociaciones y fundaciones para actividades relacionadas con la promoción, fomento y divulgación de la Memoria Democrática y el reconocimiento moral de las víctimas de la Guerra de España y la Dictadura.|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-A-2025-3192.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-3192|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-3192||200
20250219|BOE|43|BOE-S-2025-43|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-S-2025-43.pdf|1|I. Disposiciones generales|9575|MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO|Espacio marítimo|BOE-A-2025-3193|Corrección de errores del Real Decreto 150/2023, de 28 de febrero, por el que se aprueban los planes de ordenación del espacio marítimo de las cinco demarcaciones marinas españolas.|https://www.boe.es/boe/dias/2025/02/19/pdfs/BOE-A-2025-3193.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-3193|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-3193||186
