fecha_publicacion|publicacion|diario_numero|sumario_id|sumario_url_pdf|seccion_codigo|seccion_nombre|departamento_codigo|departamento_nombre|epigrafe_nombre|item_id|item_titulo|item_url_pdf|item_url_html|item_url_xml|texto|szKBytes
20240229|BOE|53|BOE-S-2024-53|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-S-2024-53.pdf|1|I. Disposiciones generales|5140|MINISTERIO DE HACIENDA|Control tributario y aduanero|BOE-A-2024-3876|Resolución de 21 de febrero de 2024, de la Dirección General de la Agencia Estatal de Administración Tributaria, por la que se aprueban las directrices generales del Plan Anual de Control Tributario y Aduanero de 2024.|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-A-2024-3876.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-3876|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-3876||375
20240229|BOE|53|BOE-S-2024-53|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-S-2024-53.pdf|1|I. Disposiciones generales|8170|COMUNIDAD FORAL DE NAVARRA|Cuentas generales|BOE-A-2024-3877|Ley Foral 1/2024, de 7 de febrero, de Cuentas Generales de Navarra de 2022.|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-A-2024-3877.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-3877|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-3877||189
20240229|BOE|53|BOE-S-2024-53|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-S-2024-53.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|1820|CONSEJO GENERAL DEL PODER JUDICIAL|Designaciones|BOE-A-2024-3878|Acuerdo de 28 de febrero de 2024, de la Comisión Permanente del Consejo General del Poder Judicial, por el que se designan Vocales de procedencia judicial de las Juntas Electorales Provinciales de Araba/Álava, Gipuzkoa y Bizkaia.|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-A-2024-3878.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-3878|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-3878|La Comisión Permanente del Consejo General del Poder Judicial, en su sesión del día 28 de febrero de 2024, de conformidad con lo dispuesto en el artículo 10.1.a) de la Ley Orgánica 5/1985, de 19 de junio, de Régimen Electoral General, y en relación con las elecciones al Parlamento Vasco, ha acordado designar Vocales de las Juntas Electorales Provinciales de Araba/Álava, Gipuzkoa y Bizkaia: – Araba: • María Mercedes Guerrero Romeo. • Íñigo Madaria Azcoitia. • Elena Cabero Montero. – Bizkaia: • Juan Manuel Iruretagoyena Sanz. • María José Martínez Sainz. • Cristina de Vicente Casillas. – Gipuzkoa: • María del Carmen Bildarraz Alzuri. • Juana María Unanue Arratibel. • Edorta Josu Echarandio Herrera. Para el supuesto de que por circunstancias sobrevenidas no pudieran desempeñar el cargo los/las magistrados/as insaculados/as a que se refiere el apartado anterior, previa en su caso renuncia aceptada por el presidente de la junta electoral respectiva, designar como vocales suplentes, previa insaculación, y por el orden expresado a continuación, a los/as magistrados/as que se relacionan: – Araba: • Emilio Ramón Villalain Ruiz. • Ana Jesús Zulueta Álvarez. • María Belén González Martín. – Bizkaia: • José Ignacio Arévalo Lassa. • María Elisabeth Huerta Sánchez. • Edmundo Rodríguez Achutegui. – Gipuzkoa: • Felipe Peñalba Otaduy. • Julián García Marcos. • Yolanda Domeño Nieto. Madrid 28 de febrero de 2024.–El Presidente del Consejo General del Poder Judicial, P. S., el Vocal Vicente Guilarte Gutiérrez.|192
20240229|BOE|53|BOE-S-2024-53|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-S-2024-53.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES|Nombramientos|BOE-A-2024-3879|Real Decreto 215/2024, de 28 de febrero, por el que se nombra Directora General de Libertad Religiosa a doña Mercedes Murillo Muñoz.|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-A-2024-3879.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-3879|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-3879|A propuesta del Ministro de la Presidencia, Justicia y Relaciones con las Cortes, y previa deliberación del Consejo de Ministros en su reunión del día 27 de febrero de 2024, Vengo en nombrar Directora General de Libertad Religiosa a doña Mercedes Murillo Muñoz. Dado en Madrid, el 28 de febrero de 2024. FELIPE R. El Ministro de la Presidencia, Justicia y Relaciones con las Cortes, FÉLIX BOLAÑOS GARCÍA|187
20240229|BOE|53|BOE-S-2024-53|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-S-2024-53.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES|Nombramientos|BOE-A-2024-3880|Real Decreto 216/2024, de 28 de febrero, por el que se nombra Directora del Organismo Autónomo Centro de Estudios Jurídicos a doña Laura Cambero Valencia.|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-A-2024-3880.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-3880|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-3880|A propuesta del Ministro de la Presidencia, Justicia y Relaciones con las Cortes, y previa deliberación del Consejo de Ministros en su reunión del día 27 de febrero de 2024, Vengo en nombrar Directora del Organismo Autónomo Centro de Estudios Jurídicos a doña Laura Cambero Valencia. Dado en Madrid, el 28 de febrero de 2024. FELIPE R. El Ministro de la Presidencia, Justicia y Relaciones con las Cortes, FÉLIX BOLAÑOS GARCÍA|187
20240229|BOE|53|BOE-S-2024-53|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-S-2024-53.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES|Situaciones|BOE-A-2024-3881|Resolución de 19 de febrero de 2024, de la Dirección General de Seguridad Jurídica y Fe Pública, por la que se declara en situación de excedencia voluntaria a la notaria de Sant Antoni de Portmany doña María Dolores Fraile Escribano.|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-A-2024-3881.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-3881|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-3881|En vista de lo solicitado por la notaria de Sant Antoni de Portmany, doña María Dolores Fraile Escribano, y de conformidad con lo dispuesto en los artículos 109 y concordantes del Reglamento Notarial. Esta Dirección General, en uso de las facultades atribuidas por el artículo 7.1 h) del Real Decreto 453/2020, de 10 de marzo, ha acordado declarar a la mencionada notaria en situación de excedencia voluntaria por plazo no inferior a un año y reservarle el derecho de reingresar en el servicio por la misma población de Sant Antoni de Portmany, con arreglo a los citados artículos reglamentarios. Madrid, 19 de febrero de 2024.–La Directora General de Seguridad Jurídica y Fe Pública, María Ester Pérez Jerez.|187
20240229|BOE|53|BOE-S-2024-53|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-S-2024-53.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|6110|MINISTERIO DE DEFENSA|Nombramientos|BOE-A-2024-3882|Resolución 430/38062/2024, de 27 de febrero, de la Subsecretaría, por la que se nombra Subdirectora General de Recursos e Información Administrativa a la General Auditor del Cuerpo Jurídico Militar doña María Eugenia Ruiz Hernández.|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-A-2024-3882.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-3882|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-3882|En uso de las facultades que me están conferidas por el artículo 62.2 c de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, nombro Subdirectora General de Recursos e Información Administrativa (Madrid), a la General Auditor del Cuerpo Jurídico Militar doña María Eugenia Ruiz Hernández. Madrid, 27 de febrero de 2024.–La Subsecretaria de Defensa, Adoración Mateos Tejada.|187
20240229|BOE|53|BOE-S-2024-53|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-S-2024-53.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|7320|MINISTERIO DEL INTERIOR|Destinos|BOE-A-2024-3883|Orden INT/177/2024, de 20 de febrero, por la que se destina al General de División, en situación de reserva, don José Ignacio Criado García Legaz en el Mando de Operaciones.|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-A-2024-3883.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-3883|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-3883|De conformidad con lo dispuesto en el artículo 14.1 de la Ley Orgánica 2/1986, de 13 de marzo, de Fuerzas y Cuerpos de Seguridad, y en virtud de las atribuciones que me confiere el artículo 79 de la Ley 29/2014, de 28 de noviembre, de Régimen del Personal de la Guardia Civil, a propuesta del Director General de la Guardia Civil y con la conformidad del Secretario de Estado de Seguridad, acuerdo el destino del General de División, en situación de reserva, don José Ignacio Criado García Legaz en el Mando de Operaciones, con efectividad de 1 de marzo de 2024. Madrid, 20 de febrero de 2024.–El Ministro del Interior, Fernando Grande-Marlaska Gómez.|186
20240229|BOE|53|BOE-S-2024-53|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-S-2024-53.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|9593|MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA|Destinos|BOE-A-2024-3884|Resolución de 21 de febrero de 2024, de la Subsecretaría, por la que se resuelve parcialmente la convocatoria de libre designación, efectuada por Resolución de 28 de noviembre de 2023.|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-A-2024-3884.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-3884|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-3884|Por Resolución de 28 de noviembre de 2023 (BOE de 1 de diciembre), se anunciaron para su cobertura, por el procedimiento de libre designación, puestos de trabajo en el Ministerio de Política Territorial y Memoria Democrática. Previa la tramitación prevista en el capítulo III del título III del Real Decreto 364/1995, de 10 de marzo (BOE de 10 de abril), de conformidad con lo dispuesto en el artículo 20.1.c) de la Ley 30/1984, de 2 de agosto, según la redacción dada al mismo por la Ley 23/1988, de 28 de julio (BOE del 29), una vez acreditada la observancia del procedimiento debido, así como el cumplimiento por parte de la candidata elegida de los requisitos y especificaciones exigidos en la convocatoria, esta Subsecretaría ha dispuesto: Primero. Resolver parcialmente la referida convocatoria, en los términos que se señalan en el anexo adjunto. Segundo. La toma de posesión de los nuevos destinos se realizará conforme a lo establecido en el artículo 48 del Real Decreto 364/1995, antes citado. Tercero. Contra la presente resolución, que pone fin a la vía administrativa, podrá interponerse potestativamente recurso de reposición en el plazo de un mes, contado desde el día siguiente al de su publicación, ante el mismo órgano que la ha dictado, de acuerdo con lo dispuesto en los artículos 123 y 124 de la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas, o recurso contenc ioso-administr oso-Admi cioso-admin Madrid, 21 de febrero de 2024.–La Subsecretaria de Política Territorial y Memoria Democrática, P. D. (Orden TER/950/2022, de 4 de octubre), el Director General de la Administración General del Estado en el Territorio, Agustín Torres Herrero. ANEXO Convocatoria libre designación Resolución de 28 de noviembre de 2023 (BOE de 1 de diciembre) Puesto adjudicado Puesto de procedencia Datos personales adjudicatario/a Situación Núm. de orden Código puesto Puesto Nivel Ministerio, centro directivo, provincia Nivel Apellidos y nombre NRP Grupo Cuerpo o escala Delegación del Gobierno en Extremadura Subdelegación del Gobierno en Badajoz Área Funcional de Alta Inspección de Educación 1 1407427 – Alto Inspector/Alta Inspectora. 28 Junta de Extremadura. Consejería de Educación, Ciencia y Formación Profesional. I.E.S.O. «Colonos», Badajoz. 24 Romero Vasco, Laura ***5721*68 A1 A0590 Servicios Especiales.|212
20240229|BOE|53|BOE-S-2024-53|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-S-2024-53.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|9593|MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA|Destinos|BOE-A-2024-3885|Resolución de 22 de febrero de 2024, de la Subsecretaría, por la que se resuelve parcialmente la convocatoria de libre designación, efectuada por Resolución de 11 de enero de 2024.|https://www.boe.es/boe/dias/2024/02/29/pdfs/BOE-A-2024-3885.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-3885|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-3885|Por Resolución de 11 de enero de 2024 (BOE de 15 de enero), se anunciaron para su cobertura, por el procedimiento de libre designación, puestos de trabajo en el Ministerio de Política Territorial y Memoria Democrática. Previa la tramitación prevista en el capítulo III del título III del Real Decreto 364/1995, de 10 de marzo (BOE de 10 de abril), de conformidad con lo dispuesto en el artículo 20.1.c) de la Ley 30/1984, de 2 de agosto, según la redacción dada al mismo por la Ley 23/1988, de 28 de julio (BOE del 29), una vez acreditada la observancia del procedimiento debido, así como el cumplimiento por parte del candidato elegido de los requisitos y especificaciones exigidos en la convocatoria, esta Subsecretaría ha dispuesto: Primero. Resolver parcialmente la referida convocatoria, en los términos que se señalan en el anexo adjunto. Segundo. La toma de posesión de los nuevos destinos se realizará conforme a lo establecido en el artículo 48 del Real Decreto 364/1995, antes citado. Tercero. Contra la presente resolución, que pone fin a la vía administrativa, podrá interponerse potestativamente recurso de reposición en el plazo de un mes, contado desde el día siguiente al de su publicación, ante el mismo órgano que la ha dictado, de acuerdo con lo dispuesto en los artículos 123 y 124 de la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas, o recurso conten cioso-adm oso-Admin ioso-adm Madrid, 22 de febrero de 2024.–La Subsecretaria de Política Territorial y Memoria Democrática, P. D. (Orden TER/950/2022, de 4 de octubre), el Director General de la Administración General del Estado en el Territorio, Agustín Torres Herrero. ANEXO Convocatoria libre designación Resolución de 11 de enero de 2024 (BOE de 15 de enero) Puesto adjudicado Puesto de procedencia Datos personales adjudicatario/a Situación Núm. de orden Código puesto Puesto Nivel Ministerio, centro directivo, provincia Nivel Apellidos y nombre NRP Grupo Cuerpo o escala Delegación del Gobierno en Madrid Secretaría General 12 2572580 – Secretario/ Secretaria General. 30 Ministerio de Política Territorial y Memoria Democrática. Delegación del Gobierno en Madrid. Secretaría General, Madrid. 30 Izquierdo Ranea, Pablo ***1430*02 A1 A6000 Activo.|210
