fecha_publicacion|publicacion|diario_numero|sumario_id|sumario_url_pdf|seccion_codigo|seccion_nombre|departamento_codigo|departamento_nombre|epigrafe_nombre|item_id|item_titulo|item_url_pdf|item_url_html|item_url_xml|texto
20240112|BOE|11|BOE-S-2024-11|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-S-2024-11.pdf|1|I. Disposiciones generales|1220|CORTES GENERALES|Medidas urgentes|BOE-A-2024-664|Resolución de 10 de enero de 2024, del Congreso de los Diputados, por la que se ordena la publicación del Acuerdo de derogación del Real Decreto-ley 7/2023, de 19 de diciembre, por el que se adoptan medidas urgentes, para completar la transposición de la Directiva (UE) 2019/1158, del Parlamento Europeo y del Consejo, de 20 de junio de 2019, relativa a la conciliación de la vida familiar y la vida profesional de los progenitores y los cuidadores, y por la que se deroga la Directiva 2010/18/UE del Consejo, y para la simplificación y mejora del nivel asistencial de la protección por desempleo.|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-A-2024-664.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-664|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-664|
20240112|BOE|11|BOE-S-2024-11|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-S-2024-11.pdf|1|I. Disposiciones generales|1220|CORTES GENERALES|Medidas urgentes|BOE-A-2024-665|Resolución de 10 de enero de 2024, del Congreso de los Diputados, por la que se ordena la publicación del Acuerdo de convalidación del Real Decreto-ley 6/2023, de 19 de diciembre, por el que se aprueban medidas urgentes para la ejecución del Plan de Recuperación, Transformación y Resiliencia en materia de servicio público de justicia, función pública, régimen local y mecenazgo.|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-A-2024-665.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-665|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-665|
20240112|BOE|11|BOE-S-2024-11|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-S-2024-11.pdf|1|I. Disposiciones generales|1220|CORTES GENERALES|Medidas urgentes|BOE-A-2024-666|Resolución de 10 de enero de 2024, del Congreso de los Diputados, por la que se ordena la publicación del Acuerdo de convalidación del Real Decreto-ley 8/2023, de 27 de diciembre, por el que se adoptan medidas para afrontar las consecuencias económicas y sociales derivadas de los conflictos en Ucrania y Oriente Próximo, así como para paliar los efectos de la sequía.|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-A-2024-666.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-666|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-666|
20240112|BOE|11|BOE-S-2024-11|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-S-2024-11.pdf|1|I. Disposiciones generales|9562|MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN|Acuerdos internacionales administrativos|BOE-A-2024-667|Acuerdo entre el Centro Nacional de Inteligencia del Reino de España y el Departamento de Defensa Nacional de la República de Filipinas en materia de protección de información clasificada en el ámbito de la defensa, hecho en Madrid el 4 de noviembre de 2021.|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-A-2024-667.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-667|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-667|ACUERDO ENTRE EL CENTRO NACIONAL DE INTELIGENCIA DEL REINO DE ESPAÑA Y EL DEPARTAMENTO DE DEFENSA NACIONAL DE LA REPÚBLICA DE FILIPINAS EN MATERIA DE PROTECCIÓN DE INFORMACIÓN CLASIFICADA EN EL ÁMBITO DE LA DEFENSA El Centro Nacional de Inteligencia del Reino de España y el Departamento de Defensa Nacional de la República de Filipinas (en lo sucesivo, las «Partes»); Habida cuenta del Tratado General de amistad y Cooperación entre el Reino de España y la República de Filipinas, firmado en Manila el 30 de junio de 2000, Reconociendo los beneficios que pueden derivarse del apoyo y la cooperación entre ambos países en el ámbito de la defensa; Reconociendo que el fomento del intercambio de información, incluida la Información Clasificada en el ámbito de la defensa, es deseable para promover la cooperación; y Deseando establecer las condiciones para la protección de la Información Clasificada en el ámbito de la Defensa que las Partes intercambien, de conformidad con sus respectivas leyes y reglamentos nacionales; Han acordado lo siguiente: Artículo 1. Definiciones. A los efectos del presente acuerdo: a. por «Información Clasificada» se entenderá cualquier información en el ámbito de la defensa transmitida y/o recibida por una de las Partes, así como la información que se genere en el proceso de cooperación entre las Partes que deba protegerse en beneficio de la seguridad nacional de cualquiera de ellas. La información podrá ser verbal, visual, electrónica o documental, o en forma de material, incluidos los equipos y la tecnología; b. por «Autoridad de Seguridad Competente» se entenderá la autoridad indicada por cada una de las Partes en el artículo 3 del presente Acuerdo, autorizada o designada de conformidad con las leyes y reglamentos de dicha Parte como responsable de la aplicación de las disposiciones del presente Acuerdo y de la transmisión de Información Clasificada a la otra Parte; c. por «Contrato Clasificado» se entenderá un acuerdo jurídico que genere derechos y obligaciones exigibles entre una o ambas Partes y una persona física o entidad con capacidad jurídica que pueda generar o requiera acceso a Información Clasificada; d. por «Contratista» se entenderá toda persona física o entidad con capacidad jurídica que precise de acceso a la Información Clasificada transmitida o generada en virtud del presente Acuerdo, para la realización de un servicio o producto contractual; e. por «Necesidad de Conocer» se entenderá la necesidad de tener acceso a Información Clasificada a efectos del desempeño de las funciones oficiales reconocidas, para un propósito específico autorizado; f. por «Parte de Origen» se entenderá la Parte que cree, genere o transmita Información Clasificada a la Parte Receptora; g. por «Parte Receptora» se entenderá la Parte que reciba Información Clasificada de la Parte de Origen; h. por «Habilitación Personal de Seguridad» se entenderá la certificación, expedida de conformidad con las leyes y reglamentos nacionales de seguridad de las Partes, de que puede permitirse a una persona el acceso a Información Clasificada; i. por «Habilitación de Seguridad de Establecimiento» se entenderá la certificación, expedida de conformidad con las leyes y reglamentos nacionales de seguridad de las Partes, de que un establecimiento concreto cuenta con la capacidad física y organizativa para gestionar y almacenar Información Clasificada; j. por «Prácticas y Reglamentos de Seguridad» se entenderá toda política, norma, reglamento o disposición legislativa de seguridad relativa al control y protección de la Información Clasificada; k. por «Tercero» se entenderá toda persona física, institución, organización nacional o internacional, entidad pública o privada o Estado que no sea Parte en el presente acuerdo. Esto incluye los gobiernos de terceros países, los ciudadanos de terceros países o cualquier Contratista, independientemente de si es propiedad de cualquiera de las Partes del presente acuerdo o se encuentra bajo su control o influencia; y l. por «Información Clasificada Transmitida» se entenderá la Información Clasificada transmitida por la Parte de Origen a la Parte Receptora. Artículo 2. Objeto. El objeto del presente acuerdo es regular el intercambio de información clasificada entre las Partes, o sus representantes autorizados, conforme a sus respectivas leyes y reglamentos nacionales. Artículo 3. Autoridades de seguridad competentes. 1. Las Autoridades de Seguridad Competentes responsables de la aplicación del presente acuerdo son: a. Para el Gobierno del Reino de España: El Secretario de Estado, Director del Centro Nacional de Inteligencia, Oficina Nacional de Seguridad; b. Para el Gobierno de la República de Filipinas: El Departamento de Defensa Nacional. 2. Las Autoridades de Seguridad Competentes se coordinarán entre sí en lo que respecta a todas las directrices y procedimientos necesarios relativos a la aplicación del presente acuerdo. 3. Con el fin de lograr y mantener niveles similares de seguridad, cada Parte facilitará a la otra Parte, previa petición, información sobre sus Prácticas y Reglamentos de Seguridad para la protección de la Información Clasificada y, si se considera necesario, permitirá visitas de representantes de la Autoridad de Seguridad Competente de la otra Parte para realizar consultas sobre dichas prácticas. 4. Cada Parte notificará oportunamente a la otra Parte cualquier cambio en la designación de su Autoridad de Seguridad Competente, lo que no constituirá una modificación formal del presente acuerdo. Artículo 4. Grados de clasificación de seguridad. 1. Las Partes, teniendo en cuenta las medidas de seguridad establecidas en sus respectivas leyes y reglamentos, otorgarán un nivel de protección a la información clasificada transmitida o generada en virtud del presente acuerdo equivalente a la otorgada a su propia Información Clasificada, en función de los siguientes grados equivalentes de clasificación de seguridad: En el Reino de España En la República de Filipinas RESERVADO SECRET CONFIDENCIAL CONFIDENTIAL DIFUSIÓN LIMITADA RESTRICTED 2. El grado máximo de clasificación de seguridad de la Información Clasificada intercambiada entre las Partes será RESERVADO/SECRET. 3. El presente acuerdo no se aplicará, en ningún caso, al intercambio de información SECRETO/TOP SECRET. Artículo 5. Transmisión de la información clasificada. 1. La Parte de Origen transmitirá la Información Clasificada a la Parte Receptora, tras la aprobación del organismo autorizado pertinente de la Parte de Origen, a condición de que la Parte Receptora proteja la Información Clasificada Transmitida de conformidad con el presente acuerdo. 2. A menos que las Partes acuerden otra cosa, el método habitual de transmisión de Información Clasificada del grado de clasificación CONFIDENCIAL/CONFIDENTIAL o RESERVADO/SECRET se realizará por los canales oficiales entre Gobiernos o a través del sistema del Agregado de las Fuerzas Armadas de Defensa. 3. La Información Clasificada del grado de clasificación DIFUSIÓN LIMITADA/RESTRICTED se transmitirá de conformidad con las normas nacionales de seguridad de la Parte de Origen. 4. Las Partes podrán acordar la transmisión de la Información Clasificada por medio de aparatos de comunicación de información con sistemas de cifrado. Artículo 6. Protección de la información clasificada transmitida. 1. La Parte Receptora no marcará de nuevo la Información Clasificada Transmitida. Únicamente a efectos de claridad, la Parte Receptora podrá añadir una marca complementaria al grado de clasificación que la Parte de Origen haya asignado a dicha Información Clasificada Transmitida, indicando el grado de equivalencia correspondiente de la Parte Receptora. Toda reproducción o extracto de dicha Información Clasificada Transmitida se marcará también con el Grado de Clasificación de Seguridad adecuado. 2. La Parte Receptora otorgará a toda la Información Clasificada Transmitida un grado de protección equivalente al grado de protección expresamente asignado a la Información Clasificada por la Parte de Origen, de conformidad con la tabla de equivalencias del artículo 4 del presente artículo. 3. La Parte Receptora no modificará el Grado de Clasificación de Seguridad de la Información Clasificada Transmitida asignado por la Parte de Origen sin el consentimiento previo por escrito de la Autoridad de Seguridad Competente de la Parte de Origen. 4. La Parte de Origen notificará a la Parte Receptora cualquier modificación en el Grado de Clasificación de Seguridad de su Información Clasificada Transmitida. La Parte Receptora marcará entonces de nuevo la Información Clasificada transmitida en consecuencia. 5. La Parte Receptora no revelará, divulgará o facilitará el acceso a la Información Clasificada Transmitida a ningún tercero sin el consentimiento previo por escrito de la Parte de Origen. 6. La Parte Receptora no utilizará la Información Clasificada para ningún propósito distinto de aquel para el que fue transmitida sin el consentimiento previo por escrito de la Parte de Origen. 7. Las Partes respetarán los derechos jurídicos tales como patentes, diseños registrados o no registrados, marcas comerciales, derechos de autor, derechos relativos a la información confidencial y cualesquiera otros derechos relativos a la propiedad reconocidos por la ley que la Parte de Origen pueda tener sobre la Información Clasificada Transmitida. Artículo 7. Traducción, reproducción y destrucción de información clasificada. 1. El número de reproducciones de Información Clasificada Transmitida en cualquier formato (incluidos los formatos electrónicos, la reprografía, la copia de archivos informáticos, imágenes o fotografías) se limitará al mínimo requerido para el desempeño de obligaciones oficiales, y cada copia se marcará con el mismo grado de clasificación que el original y se le otorgará el mismo grado de protección que a este. 2. Cuando la Parte Receptora ya no necesite la Información Clasificada Transmitida, la Información Clasificada se destruirá por completo mediante incineración, disolución o triturado, de conformidad con los procedimientos de destrucción de la Parte Receptora, que notificará a la Parte de Origen cuando la Información Clasificada haya sido destruida. 3. Todas las traducciones de Información Clasificada las realizarán personas que tengan la pertinente Habilitación Personal de Seguridad. Dichas traducciones tendrán el mismo Grado de Clasificación de Seguridad que el documento original. 4. Cuando las circunstancias imposibiliten la protección de la Información Clasificada Transmitida, la Parte Receptora destruirá de inmediato dicha Información Clasificada. La Parte Receptora notificará oportunamente por escrito a la Autoridad de Seguridad Competente de la Parte de Origen la destrucción de dicha Información Clasificada. Artículo 8. Pérdida, divulgación y deterioro de la información clasificada. 1. En caso de que se pierda, divulgue o revele alguna Información Clasificada a terceros, o que esta resulte dañada mientras se encuentre bajo la tutela de la Parte Receptora, esta informará de inmediato a la Parte de Origen de dicha pérdida, divulgación o deterioro. 2. En caso de que la Parte Receptora comprometa alguna Información Clasificada Transmitida en virtud del presente acuerdo de forma intencionada o por negligencia, se investigará a las personas responsables de dicha situación de conformidad con las leyes y reglamentos nacionales de la Parte Receptora. 3. La Parte Receptora notificará de inmediato a la Parte de Origen los resultados de la investigación realizada de conformidad con el apartado 2 del presente artículo junto con cualquier medida de seguimiento adoptada y, además, las Partes deberán establecer consultas sobre la cuestión. Artículo 9. Acceso a la información clasificada. 1. El acceso a la Información Clasificada se limitará únicamente al personal de ambas Partes que: a. sea nacional de cualquiera de los dos países, a menos que la Parte de Origen haya dado previo consentimiento por escrito para que personal que no sea nacional de ninguno de ellos tenga acceso a la Información Clasificada; b. tenga una Habilitación Personal de Seguridad del grado adecuado de conformidad con las leyes y reglamentos nacionales de la Parte Receptora; y c. tenga Necesidad de Conocer. 2. Cada Parte notificará a la otra Parte cualquier revocación del acceso a la Información Clasificada por parte de una persona mencionada en el presente artículo y las razones para ello. Artículo 10. Visitas. 1. Se autorizará la realización de visitas de una Parte a un establecimiento seguro de la otra Parte únicamente al personal que tenga la Habilitación Personal de Seguridad adecuada y que deba realizar dicha visita para el desempeño de sus obligaciones oficiales. El personal de una Parte que desee visitar un establecimiento seguro de la otra Parte deberá facilitar al menos la siguiente información a la Autoridad de Seguridad Competente de la otra Parte: a. el nombre, la fecha y lugar de nacimiento, la nacionalidad y el número del pasaporte del visitante; b. el cargo oficial del visitante, el nombre de la organización a la que representa y sus datos de contacto; c. el objetivo y la duración de la visita y los detalles del itinerario; d. el nombre y la dirección del establecimiento seguro que vaya a visitarse; e. los nombres y cargos oficiales del personal de esa otra Parte a quienes se contactará en el establecimiento seguro; f. el grado de Habilitación Personal de Seguridad del visitante; y g. cualquier otro requisito de coordinación de carácter general, incluida la provisión de servicios de traducción y transporte. 2. La solicitud de visita deberá enviarse al menos veinte (20) días antes de la fecha propuesta para la visita a la Autoridad de Seguridad Competente de la Parte que vaya a visitarse. En casos urgentes, la solicitud podrá presentarse al menos cinco (5) días antes de la fecha propuesta para la visita. 3. La Parte que reciba una solicitud de visita determinará la idoneidad del personal propuesto por la otra Parte de conformidad con las normas y reglamentos de esa Parte, y notificará a la otra Parte su decisión por escrito en el plazo de diez (10) días o, en casos urgentes, dos (2) días tras la recepción de la solicitud. La notificación por escrito de la aprobación de una visita incluirá la información sobre las reglas y procedimientos de la Parte que va a recibir la visita y que deberán acatarse durante la misma, así como el punto de contacto para dicha visita. 4. Todos los visitantes deberán cumplir las normas de seguridad y los procedimientos de acceso a la Parte visitada. Los visitantes no deberán divulgar la Información Clasificada obtenida durante la visita a ningún Tercero no autorizado. 5. Las Partes protegerán los datos personales de los visitantes intercambiados en virtud del presente acuerdo de conformidad con sus respectivas leyes y reglamentos nacionales. Artículo 11. Contratos clasificados. 1. Los Contratos Clasificados se celebrarán y ejecutarán de acuerdo con las leyes y reglamentos nacionales de las Partes. Previa petición, las Autoridades de Seguridad Competentes confirmarán que un Contratista o persona física propuesta que participe en los Contratos Clasificados dispone de una Habilitación Personal de Seguridad adecuada o una Habilitación de Seguridad de Establecimiento. 2. La Autoridad Nacional de Seguridad Competente de cualquiera de las Partes podrá solicitar que se lleve a cabo una inspección de seguridad en un establecimiento situado en el territorio de la otra Parte, a fin de garantizar la protección permanente de la Información Clasificada. 3. Los Contratos Clasificados incorporarán un anexo relativo a los requisitos de seguridad de la Información Clasificada. Se remitirá una copia del anexo de seguridad a las Autoridades de Seguridad Competentes. 4. El Contratista podrá designar a un subcontratista para la ejecución de parte del Contrato Clasificado. Los subcontratistas estarán sujetos a los mismos requisitos de seguridad que el Contratista. Artículo 12. Resolución de controversias. Las Partes resolverán exclusivamente mediante consulta toda controversia en torno a la interpretación o aplicación del presente acuerdo. Artículo 13. Gastos. A menos que las Partes acuerden otra cosa, cada Parte deberá asumir los gastos de las actividades que realice en virtud del presente acuerdo. Artículo 14. Disposiciones finales. 1. Cada Parte informará a la otra Parte de que se han completado sus requisitos internos necesarios para la entrada en vigor del presente acuerdo, que será efectivo desde la fecha de recepción de la última notificación por escrito. Las Partes aplicarán provisionalmente las disposiciones del presente acuerdo respecto de la Información Clasificada intercambiada entre ellas tras la firma del presente acuerdo antes de su entrada en vigor. Se entiende que dicha aplicación provisional no genera obligaciones jurídicas conforme al derecho internacional. 2. El presente acuerdo podrá revisarse a petición de cualquiera de las Partes. 3. El presente acuerdo podrá enmendarse de mutuo acuerdo por escrito de las Partes. Dichas enmiendas entrarán en vigor de conformidad con el anterior apartado 1. 4. Tras su entrada en vigor, el presente acuerdo se mantendrá vigente por un período de cinco (5) años y se renovará automáticamente por períodos similares de cinco (5) años. Cualquiera de las Partes podrá terminar el presente acuerdo notificándoselo a la otra Parte por escrito con al menos seis (6) meses de antelación por conducto diplomático. 5. Las responsabilidades y obligaciones contenidas en el presente acuerdo relativas a la protección y uso de la Información Clasificada Transmitida seguirán siendo de aplicación a las Partes tras la terminación del presente acuerdo. En fe de lo cual, los abajo firmantes, debidamente autorizados a ello por sus respectivos Gobiernos, firman el presente acuerdo. Hecho en duplicado en Madrid el día 4 de noviembre de 2021, en lengua española e inglesa, siendo ambos textos igualmente válidos. En caso de discrepancia en la interpretación, prevalecerá el texto en lengua inglesa. Las Partes resolverán cualquier duda sobre la interpretación del presente acuerdo mediante consultas. Por el Centro Nacional de Inteligencia del Reino de España, Por el Departamento de Defensa Nacional de la República de Filipinas, Paz Esteban López, Delfín Negrillo Lorenzana, Secretaria de Estado, Directora del Centro Nacional de Inteligencia Secretario de la Defensa Nacional El presente acuerdo internacional administrativo entró en vigor el 18 de diciembre de 2023, fecha de recepción de la última notificación por escrito informando del cumplimiento de los trámites internos de las Partes, según se establece en su artículo 14. Madrid, 8 de enero de 2024.–La Secretaria General Técnica, Rosa Velázquez Álvarez
20240112|BOE|11|BOE-S-2024-11|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-S-2024-11.pdf|1|I. Disposiciones generales|9562|MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN|Acuerdos internacionales administrativos|BOE-A-2024-668|Acuerdo entre las Autoridades Nacionales de Seguridad de Portugal y del Reino de España referente a la seguridad operacional e interoperabilidad de las actividades ferroviarias en las secciones fronterizas, hecho en Madrid y Lisboa el 14 de diciembre de 2023.|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-A-2024-668.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-668|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-668|
20240112|BOE|11|BOE-S-2024-11|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-S-2024-11.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|1820|CONSEJO GENERAL DEL PODER JUDICIAL|Situaciones|BOE-A-2024-669|Acuerdo de 27 de septiembre de 2023, de la Comisión Permanente del Consejo General del Poder Judicial, por el que se declara la jubilación voluntaria del Magistrado don José Manuel González Viñas.|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-A-2024-669.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-669|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-669|De conformidad con lo establecido en los artículos 131.3 y 386.2 de la Ley Orgánica del Poder Judicial, y en el artículo 28.2 a) y 3 e) del Real Decreto Legislativo 670/1987, de 30 de abril, por el que se aprueba el Texto Refundido de la Ley de Clases Pasivas del Estado, por acuerdo de la Comisión Permanente del Consejo General del Poder Judicial de 27 de septiembre de 2023, Vengo en declarar la jubilación voluntaria de don José Manuel González Viñas, magistrado presidente de la Sala de lo Social del Tribunal Superior de Justicia de Andalucía, Ceuta y Melilla, con sede en Granada, con efectos de 12 de enero de 2024 y con los derechos pasivos que le correspondan por esta causa. Madrid, 27 de septiembre de 2023.–El Presidente del Consejo General del Poder Judicial, P. S., el Vocal, Vicente Guilarte Gutiérrez.
20240112|BOE|11|BOE-S-2024-11|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-S-2024-11.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|7320|MINISTERIO DEL INTERIOR|Nombramientos|BOE-A-2024-670|Orden INT/6/2024, de 8 de enero, por la que se nombra Comisario General de Policía Judicial de la Dirección General de la Policía al Comisario Principal don Luis Fernando Pascual Grasa.|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-A-2024-670.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-670|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-670|En uso de las atribuciones que me confiere el artículo 47 de la Ley Orgánica 9/2015, de 28 de julio, de Régimen de Personal de la Policía Nacional, vista la propuesta del Director General de la Policía y el informe del Secretario de Estado de Seguridad, he resuelto nombrar Comisario General de Policía Judicial de la Dirección General de la Policía a don Luis Fernando Pascual Grasa, Comisario Principal de la Policía Nacional, cesando como Jefe Superior de la Jefatura Superior de Policía de Cataluña, dando por resuelta la convocatoria pública número 101/2023, publicada por Resolución de 1 de diciembre de 2023, de la Dirección General de la Policía. Madrid, 8 de enero de 2024.–El Ministro del Interior, Fernando Grande-Marlaska Gómez.
20240112|BOE|11|BOE-S-2024-11|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-S-2024-11.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|9593|MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA|Ceses|BOE-A-2024-671|Resolución de 4 de enero de 2024, de la Delegación del Gobierno en la Comunidad Valenciana, por la que se dispone el cese de don Carlos Sánchez Heras como Subdelegado del Gobierno en Alicante.|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-A-2024-671.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-671|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-671|En uso de las competencias que me confiere el artículo 73 de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, y lo dispuesto en el artículo 2 del Real Decreto 617/1997 de 25 de abril, de Subdelegados del Gobierno y Directores insulares de la Administración General del Estado, vengo a disponer el cese, de don Carlos Sánchez Heras como Subdelegado del Gobierno en la provincia de Alicante, con fecha de efectos de 8 de enero de 2024, agradeciéndole los servicios prestados. Valencia, 4 de enero de 2024.–La Delegada del Gobierno en la Comunidad Valenciana, Pilar Bernabé García.
20240112|BOE|11|BOE-S-2024-11|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-S-2024-11.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|9593|MINISTERIO DE POLÍTICA TERRITORIAL Y MEMORIA DEMOCRÁTICA|Ceses|BOE-A-2024-672|Resolución de 22 de diciembre de 2023, de la Delegación del Gobierno en la Comunidad de Madrid, por la que se corrigen errores en la de 4 de diciembre de 2023, por la que se dispone el cese de doña María Elena Bernardo Llorente como Subdelegada del Gobierno en Madrid.|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-A-2024-672.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-672|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-672|
20240112|BOE|11|BOE-S-2024-11|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-S-2024-11.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|4510|MINISTERIO FISCAL|Ceses|BOE-A-2024-673|Decreto de 3 de enero de 2024, del Fiscal General del Estado, por el que se acepta la renuncia de don Juan Carlos Carranza Cantera como Fiscal Delegado de Medio Ambiente y Urbanismo de la Fiscalía Provincial de Alicante.|https://www.boe.es/boe/dias/2024/01/12/pdfs/BOE-A-2024-673.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-673|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-673|El 15 de diciembre de 2023 el Excmo. Sr. Fiscal de Sala Coordinador de Medio Ambiente y Urbanismo de la Fiscalía General del Estado, remitió a la Inspección Fiscal la propuesta de renuncia del Ilmo. Sr. don Juan Carlos Carranza Cantera como Fiscal Delegado de la especialidad en la Fiscalía Provincial de Alicante, propuesta de la que había dado traslado a la unidad especializada el Fiscal Jefe. Se remite también un escrito en el que nada tiene que oponer a la renuncia presentada. Hechos Único. El Ilmo. Sr. don Juan Carlos Carranza Cantera, fiscal de la Fiscalía Provincial de Alicante, presentó el pasado 6 de noviembre de 2023 un escrito dirigido a su Fiscal Jefe, donde renunciaba al cargo de Fiscal Delegado de Medio Ambiente y Urbanismo, al haber pasado a ocupar el cargo de Teniente Fiscal de dicha fiscalía en virtud del último concurso de traslados, por lo que las funciones que tenía asignadas como Delegado no resultan compatibles con las asignadas al nuevo cargo. Mediante decreto de 11 de diciembre de 2023 el Fiscal de Sala Coordinador de Medio Ambiente y Urbanismo no formuló objeción a su renuncia, informando en el mismo sentido el Consejo Fiscal [artículo 3.d) Real Decreto 437/1983, de 9 de febrero]. Fundamentos de Derecho Primero. El Real Decreto 305/2022, de 3 de mayo, por el que se aprueba el Reglamento del Ministerio Fiscal, regula en su artículo 62.2 y 3 el nombramiento y el cese de los fiscales delegados especialistas: «2. Los Fiscales delegados especialistas, tanto autonómicos como provinciales, serán nombrados y, en su caso, relevados, mediante decreto dictado por la persona titular de la Fiscalía General del Estado, a propuesta del Fiscal Jefe respectivo y previo informe del Fiscal de Sala Especialista o Delegado (…). 3. El nombramiento y cese de los Fiscales Delegados de las Fiscalías Especiales y de los Fiscales Delegados Especialistas, se publicará, a instancia de la persona titular de la Fiscalía General del Estado, en el “Boletín Oficial del Estado”». Segundo. Por su parte, la Instrucción de la FGE núm. 4/2007, de 10 de abril, sobre el Fiscal Coordinador de Medio Ambiente y Urbanismo y las Secciones de Medio Ambiente de las Fiscalías, establece en su apartado III.2 (composición de las Secciones de Medio Ambiente): «El nombramiento de Fiscal Delegado no está sujeto a límite temporal pero será renunciable por razones justificadas. La renuncia requerirá la aprobación del Fiscal General del Estado, vistas las razones que por escrito aduzca el interesado, que podrá delegar aquella función en el Fiscal de Sala de Medio Ambiente y Urbanismo. La efectividad de la renuncia podrá aplazarse para evitar perjuicios al interés general que defiende el Ministerio Fiscal». Tercero. Se han cumplido, por tanto, todos los trámites establecidos, estando el escrito de renuncia suficientemente motivado. En consecuencia, vista la renuncia efectuada, de conformidad con las previsiones del Reglamento del Ministerio Fiscal, acuerdo: 1. Aceptar la renuncia del Ilmo. Sr. don Juan Carlos Carranza Cantera como Fiscal Delegado de Medio Ambiente y Urbanismo de la Fiscalía Provincial de Alicante. 2. Notificar lo acordado a la Fiscal Jefa Inspectora, al Fiscal de Sala Coordinador de Medio Ambiente y Urbanismo, a la Fiscal Superior de la Comunidad Valenciana, al Fiscal Jefe de la Fiscalía Provincial de Alicante, que trasladará copia del presente decreto al fiscal interesado, poniéndolo en conocimiento de todos los fiscales de la plantilla. 3. Notificar el presente decreto al Ministerio de Justicia (Dirección General para el Servicio Público de Justicia). 4. Publicar el presente decreto en el «Boletín Oficial del Estado» (artículo 62.3 RMF). Contra el presente decreto, que pone fin a la vía administrativa de conformidad con lo dispuesto en el artículo 114 de la Ley 39/2015, de 1 de octubre, de Procedimiento Administrativo Común de las Administraciones Públicas, cabe interponer recurso potestativo de reposición ante la Fiscalía General del Estado (C/ Fortuny, 4, Madrid 28010) en el plazo de un mes, a contar desde el día siguiente a su publicación, en los términos establecidos en el artículo 123 y concordantes de aquella Ley o, alternativamente, recurso contencioso-administrativo ante la Sala de lo Contencioso-Administrativo del Tribunal Supremo, según lo establecido en los artículos 12.1.b) de la Ley 29/1998, de 13 de julio, reguladora de la Jurisdicción Contencioso-administrativa, en el plazo de dos meses a contar desde el día siguiente a su publicación, conforme a lo dispuesto en el artículo 46 de esta misma Ley. Madrid, 3 de enero de 2024.–El Fiscal General del Estado, Álvaro García Ortiz.
