fecha_publicacion|publicacion|diario_numero|sumario_id|sumario_url_pdf|seccion_codigo|seccion_nombre|departamento_codigo|departamento_nombre|epigrafe_nombre|item_id|item_titulo|item_url_pdf|item_url_html|item_url_xml|texto|szKBytes
20241109|BOE|271|BOE-S-2024-271|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-S-2024-271.pdf|1|I. Disposiciones generales|7723|JEFATURA DEL ESTADO|Agentes forestales y medioambientales|BOE-A-2024-23271|Ley 4/2024, de 8 de noviembre, básica de agentes forestales y medioambientales.|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-A-2024-23271.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-23271|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-23271||260
20241109|BOE|271|BOE-S-2024-271|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-S-2024-271.pdf|1|I. Disposiciones generales|7723|JEFATURA DEL ESTADO|Bomberos forestales|BOE-A-2024-23272|Ley 5/2024, de 8 de noviembre, básica de bomberos forestales.|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-A-2024-23272.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-23272|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-23272||255
20241109|BOE|271|BOE-S-2024-271|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-S-2024-271.pdf|1|I. Disposiciones generales|5140|MINISTERIO DE HACIENDA|Tabaco. Precios|BOE-A-2024-23273|Resolución de 8 de noviembre de 2024, de la Presidencia del Comisionado para el Mercado de Tabacos, por la que se publican los precios de venta al público de determinadas labores de tabaco en Expendedurías de Tabaco y Timbre del área del Monopolio.|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-A-2024-23273.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-23273|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-23273||215
20241109|BOE|271|BOE-S-2024-271|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-S-2024-271.pdf|1|I. Disposiciones generales|9590|MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES|Acción educativa en el exterior|BOE-A-2024-23274|Resolución de 4 de noviembre de 2024, de la Secretaría de Estado de Educación, por la que se aprueban orientaciones curriculares de las enseñanzas de «Lengua Española y Literatura» y de «Geografía e Historia de España» para los programas de educación en el exterior que, en el marco de sistemas educativos extranjeros, conducen a la obtención de los títulos españoles de Graduado de Educación Secundaria Obligatoria y de Bachiller.|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-A-2024-23274.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-23274|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-23274||376
20241109|BOE|271|BOE-S-2024-271|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-S-2024-271.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|1820|CONSEJO GENERAL DEL PODER JUDICIAL|Nombramientos|BOE-A-2024-23275|Corrección de errores del Real Decreto 1014/2024, de 1 de octubre, por el que se nombran Magistrados y Magistradas a los Jueces y Juezas a quienes corresponde la promoción por el turno de antigüedad.|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-A-2024-23275.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-23275|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-23275||186
20241109|BOE|271|BOE-S-2024-271|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-S-2024-271.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|1820|CONSEJO GENERAL DEL PODER JUDICIAL|Situaciones|BOE-A-2024-23276|Acuerdo de 19 de agosto de 2024, del Pleno del Consejo General del Poder Judicial, por el que se declara la jubilación forzosa del Magistrado don Francisco Marín Castán.|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-A-2024-23276.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-23276|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-23276|De conformidad con lo establecido en los artículos 131.3 y 386.1 de la Ley Orgánica 6/1985, de 1 de julio, del Poder Judicial, y en el artículo 28.2 a) y 3 e) del Real Decreto Legislativo 670/1987, de 30 de abril, por el que se aprueba el Texto Refundido de la Ley de Clases Pasivas del Estado, por acuerdo del Pleno del Consejo General del Poder Judicial adoptado en su reunión de 19 de agosto de 2024. Vengo en declarar la jubilación forzosa por edad de don Francisco Marín Castán, Magistrado Presidente de la Sala de lo Civil del Tribunal Supremo, por cumplir la edad legalmente establecida el día 10 de noviembre de 2024, con los derechos pasivos que le correspondan por esta causa y cuya jubilación producirá efectos a partir de la fecha indicada. Madrid, 19 de agosto de 2024.–El Vocal, Presidente de edad del VIII Mandato del Consejo General del Poder Judicial, Bernardo Fernández Pérez.|187
20241109|BOE|271|BOE-S-2024-271|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-S-2024-271.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|9562|MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN|Destinos|BOE-A-2024-23277|Orden AUC/1235/2024, de 4 de noviembre, por la que se resuelve la convocatoria de libre designación, efectuada por Orden AUC/1003/2024, de 12 de septiembre.|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-A-2024-23277.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-23277|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-23277|Por Orden de 12 de septiembre de 2024 (BOE núm. 230, de 23 de septiembre de 2024) se anunció convocatoria para la provisión, por el sistema de libre designación, de puestos de trabajo en el Ministerio de Asuntos Exteriores, Unión Europea y Cooperación. De acuerdo con lo establecido en el artículo 20.1.c) de la Ley 30/1984, de 2 de agosto, de Medidas para la Reforma de la Función Pública, y previo cumplimiento de la tramitación que exige el artículo 54 del Real Decreto 364/1995, de 10 de marzo, por el que se aprueba el Reglamento General de Ingreso del Personal al Servicio de la Administración General del Estado y de Provisión de Puestos de Trabajo y Promoción Profesional de los Funcionarios Civiles de la Administración General del Estado, Este Ministerio acuerda dar publicidad a la resolución de la convocatoria de referencia según se detalla en el anexo. El régimen de toma de posesión del nuevo destino será el establecido en el artículo 48 del Real Decreto 364/1995, de 10 de marzo. Contra esta resolución, que pone fin a la vía administrativa, podrá interponerse recurso contencioso-administrativo, en el plazo de dos meses a partir de su publicación, ante la Sala de lo Contencioso-Administrativo del Tribunal Superior de Justicia de su comunidad autónoma (o provincia, en su caso) o del Tribunal Superior de Justicia de Madrid, a su elección, con arreglo a lo dispuesto en los artículos 10.1.i) y 14.1.segunda de la Ley 29/1998, de 13 de julio, reguladora de la Jurisdicción Contencioso-administrativa o, potestativamente y con carácter previo, recurso administrativo de reposición, en el plazo de un mes ante el mismo órgano que la dictó. Madrid, 4 de noviembre de 2024.–El Ministro de Asuntos Exteriores, Unión Europea y Cooperación, P. D. (Orden AUC/462/2021 de 28 de abril), el Subsecretario de Asuntos Exteriores, Unión Europea y Cooperación, Xavier Martí Martí. ANEXO Convocatoria: Orden AUC/1003/2024, de 12 de septiembre (BOE de 23 de septiembre de 2024) D.G. COMUNIC., DIPLOM. PUBLICA Y REDES S.G. DE LA OFICINA DE INFORMACION DIPLOMATICA Puesto adjudicado Puesto de procedencia Datos personales adjudicatario/a N.º Orden Puesto Nivel Ministerio, centro directivo, provincia Nivel Apellidos y nombre NRP Grupo Cuerpo o escala Situación 1 D.G. COMUNIC., DIPLOM. PUBLICA Y REDES S.G. DE LA OFICINA DE INFORMACION DIPLOMATICA SUBDIRECTOR / SUBDIRECTORA GENERAL (4845019) 30 MINISTERIO DE AA.EE., UNION EUR. Y COOP. D.G. COMUNIC., DIPLOM. PUBLICA Y REDES S.G. DE LA OFICINA DE INFORMACION DIPLOMATICA MADRID 30 IZQUIERDO PLIEGO, ANA MARIA 0917 A1 C.TRADUCTORES E INTERPRETES AC CUERPOS O ESCALAS: ADSCRIPCIÓN A ADMINISTRACIONES PÚBLICAS (AD): * AE: ADMINISTRACIÓN DEL ESTADO. TITULACIONES:|201
20241109|BOE|271|BOE-S-2024-271|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-S-2024-271.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES|Destinos|BOE-A-2024-23278|Resolución de 4 de noviembre de 2024, de la Subsecretaría, por la que se resuelve la convocatoria de libre designación, efectuada por Resolución de 20 de agosto de 2024.|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-A-2024-23278.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-23278|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-23278|Por Resolución de 20 de agosto de 2024 (BOE de 28 de agosto de 2024) se anunció para su cobertura, por el procedimiento de libre designación, unos puestos de trabajo en el Ministerio de la Presidencia, Justicia y Relaciones con las Cortes. De acuerdo con lo previsto en el artículo 20.1.c) de la Ley 30/1984, de 2 de agosto, de medidas para la reforma de la Función Pública, una vez acreditada la observancia del procedimiento establecido en el título III, capítulo III del Real Decreto 364/1995 de 10 de marzo por el que se aprueba el Reglamento General de ingreso del personal al servicio de la Administración General del Estado y de provisión de puestos de trabajo y promoción profesional de los Funcionarios Civiles de la Administración General del Estado, así como el cumplimiento de los requisitos y especificaciones exigidos en la convocatoria, esta Subsecretaría ha dispuesto: Resolver la convocatoria de referencia según se detalla en el anexo de la presente Resolución. El régimen de toma de posesión del destino adjudicado será el establecido en el artículo 48, al que remite el 57, del Reglamento General antes citado. Contra la presente Resolución que pone fin a la vía administrativa, podrá interponer recurso contencioso-administrativo ante el Tribunal Superior de Justicia de Madrid, con arreglo a lo dispuesto en los artículos 10.1.i), 14.2 y 46.1 de la Ley 29/1998, de 13 de julio, reguladora de la Jurisdicción Contencioso-administrativa, en el plazo de dos meses a contar desde el día siguiente al de su publicación en el «Boletín Oficial del Estado», o potestativamente y con carácter previo, recurso potestativo de reposición en el plazo de un mes ante el mismo órgano que lo dicta conforme a lo previsto en los artículos 123 y 124 de la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas. Madrid, 4 de noviembre de 2024.–El Subsecretario de la Presidencia, Justicia y Relaciones con las Cortes, P.D. (Orden PJC/1062/2024, de 3 de octubre), la Directora General de Servicios, María Rosario Gálvez Vicente. ANEXO Adjudicación Convocatoria Resolución de 20 de agosto de 2024, de la Subsecretaría (BOE de 28 de agosto de 2024) Puesto adjudicado Puesto de procedencia Datos personales del adjudicatario/a N.º orden Denominación Nivel Localidad Ministerio, centro directivo, provincia Nivel Apellidos y nombre NRP/DNI Grupo/Subgrupo Situación administrativa PRESIDENCIA DEL GOBIERNO A.P. Gabinete de la Presidencia del Gobierno A.P. Departamento de Seguridad Nacional A.P. Dirección Operativa del Departamento de Seguridad Nacional A.P. 1 Técnico/Técnica de Apoyo. Código de puesto: 4870864. 22 Madrid. Ministerio de la Presidencia, Justicia y Relaciones con las Cortes. Gabinete de la Presidencia del Gobierno A.P. Madrid. 22 León Jiménez del Barco, José Alberto. ***5735*57 A1135 C1 Servicio Activo. 2 Técnico/Técnica Especialista. Código de puesto: 4870865. 22 Madrid. Ministerio de la Presidencia, Justicia y Relaciones con las Cortes. Gabinete de la Presidencia del Gobierno A.P. Madrid. 22 Coronado Fernández, José Antonio. ***1722*35 A1135 C1 Servicio Activo.|211
20241109|BOE|271|BOE-S-2024-271|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-S-2024-271.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|7320|MINISTERIO DEL INTERIOR|Destinos|BOE-A-2024-23279|Resolución de 3 de noviembre de 2024, de la Subsecretaría, por la que se resuelve la convocatoria de libre designación, efectuada por Resolución de 5 de septiembre de 2024.|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-A-2024-23279.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-23279|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-23279|Por Resolución de 5 de septiembre de 2024 de la Subsecretaría (BOE de 14 de septiembre de 2024), se anunció convocatoria para la provisión, por el sistema de libre designación, del puesto de trabajo que figuraba relacionado en el anexo I de dicha resolución. De acuerdo con lo dispuesto en el artículo 20.1.c) de la Ley 30/1984, de 2 de agosto, y previo cumplimiento de la tramitación que exige el capítulo III, del título III, del Real Decreto 364/1995, de 10 de marzo, Esta Subsecretaría ha dispuesto resolver la referida convocatoria según se detalla en el anexo. Contra esta resolución, que pone fin a la vía administrativa, podrá interponerse recurso contencioso-administrativo en el plazo de dos meses, contados desde el día siguiente al de su publicación, ante la Sala de lo Contencioso-Administrativo del Tribunal Superior de Justicia de su Comunidad Autónoma o del Tribunal Superior de Justicia de Madrid, a elección del recurrente, con arreglo a lo dispuesto en los artículos 10.1.i), 14.2 y 46 de la Ley 29/1998, de 13 de julio, reguladora de la Jurisdicción Contencioso-administrativa o, potestativamente y con carácter previo, recurso administrativo de reposición en el plazo de un mes ante el mismo órgano que la dictó, de acuerdo con los artículos 123 y 124 de la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas. Madrid, 3 de noviembre de 2024.–La Subsecretaria del Interior, Susana Crisóstomo Sanz. ANEXO Resolución convocatoria de 5 de septiembre de 2024 (BOE de 14 de septiembre) Puesto adjudicado Puesto de cese Datos personales adjudicatorio/a N.º orden Puesto Nivel Complemento específico Ministerio, centro directivo, provincia Nivel Apellidos y nombre DNI Grupo Cuerpo o escala Situación Secretaría de Estado de Seguridad Gerencia de Infraestructuras y Equipamiento de la Seguridad del Estado 1 Secretario General 30 41.712,58 Ministerio del Interior. Secretaria de Estado de Seguridad, Gerencia de Infraestructuras y Equipamiento de la Seguridad. Madrid. 30 Peinado Álvarez, José Antonio ****3829* A1 Teniente Coronel Guardia Civil. Activo.|205
20241109|BOE|271|BOE-S-2024-271|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-S-2024-271.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|9586|MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE|Destinos|BOE-A-2024-23280|Resolución de 30 de octubre de 2024, de la Subsecretaría, por la que se resuelve la convocatoria de libre designación, efectuada por Resolución de 18 de septiembre de 2024.|https://www.boe.es/boe/dias/2024/11/09/pdfs/BOE-A-2024-23280.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-23280|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-23280|Por Resolución de 18 de septiembre de 2024 («Boletín Oficial del Estado» de 1 de octubre de 2024) se anunció convocatoria pública para cubrir, por el sistema de libre designación, un puesto de trabajo en este Departamento, de conformidad con lo dispuesto en el artículo 20.1.b) y c) de la Ley 30/1984, de 2 de agosto, de Medidas para la Reforma de la Función Pública. En cumplimiento de lo previsto en el artículo 54 del Reglamento General de ingreso del personal al servicio de la Administración General del Estado y de provisión de puestos de trabajo y promoción profesional de los funcionarios civiles de la Administración General del Estado, aprobado por Real Decreto 364/1995, de 10 de marzo; el día 23 de octubre se emite informe motivado por parte del Gabinete Técnico de la Secretaría General de Transportes Aéreo y Marítimo en relación con el puesto de Vocal Asesor/Vocal Asesora. En dicho informe se especifican tanto los criterios de interés general elegidos como prioritarios para decidir el nombramiento, como los méritos y capacidades que el candidato propuesto reúne para el desempeño del puesto de trabajo. Acreditada la observancia del procedimiento establecido en el título III, capítulo III, del citado reglamento, así como el cumplimiento por parte del candidato de los requisitos y especificaciones exigidos en la convocatoria, esta Subsecretaría, en uso de las atribuciones conferidas por el artículo 63.1.n de la Ley 40/2015, de 1 de octubre, de Régimen Jurídico del Sector Público, resuelve la referida convocatoria como a continuación se indica: Se adjudica el puesto al funcionario en los términos que se expresan en el anexo I. El régimen de toma de posesión del nuevo destino será el establecido en el artículo 48, al que remite el 57, del Reglamento General antes citado. Contra la presente resolución, que agota la vía administrativa, cabe, potestativamente y con carácter previo, recurso administrativo de reposición ante el mismo órgano que lo dictó, en el plazo de un mes (artículo 123 y 124 de Ley 39/2015, de 1 de octubre, de Procedimiento Administrativo Común de las Administraciones Públicas) o recurso contencioso administrativo ante la Sala de lo Contencioso-administrativo del Tribunal Superior de Justicia de su Comunidad Autónoma o del Tribunal Superior de Justicia de Madrid, a elección del recurrente en el plazo de dos meses (artículos 10.1.i, 14.1 Segunda y 46.1, de la Ley 29/1998, de 13 de julio, Reguladora de la Jurisdicción Contencioso-administrativa). Madrid, 30 de octubre de 2024.–El Subsecretario de Transportes y Movilidad Sostenible, Rafael Guerra Posadas. ANEXO I S. de E. Transportes y Movil. Sostenible – S. Gral. de Transportes Aéreo y Marítimo Gabinete Técnico Puesto adjudicado Puesto de procedencia Datos personales adjudicatario/a N.º Orden Puesto Nivel Ministerio, centro directivo, provincia Nivel Apellidos y nombre NRP Grupo Cuerpo o escala Situación 1 S. DE E. TRANSPORTES Y MOVIL. SOSTENIBLE S. GRAL DE TRANSPORTES AEREO Y MARITIMO GABINETE TECNICO VOCAL ASESOR / VOCAL ASESORA (4852889) 30 MINISTERIO TRANSPORTES Y MOV. SOSTENIBLE S. DE E. TRANSPORTES Y MOVIL. SOSTENIBLE S. GRAL DE TRANSPORTES AEREO Y MARITIMO GABINETE TECNICO MADRID 30 GARCIA-ARAUJO GOMEZ, PAULA. 7281 A1 C.INGENIEROS NAVALES. AC CUERPOS O ESCALAS: ADSCRIPCIÓN A ADMINISTRACIONES PÚBLICAS (AD): * AE: ADMINISTRACIÓN DEL ESTADO TITULACIONES:|204
