fecha_publicacion|publicacion|diario_numero|sumario_id|sumario_url_pdf|seccion_codigo|seccion_nombre|departamento_codigo|departamento_nombre|epigrafe_nombre|item_id|item_titulo|item_url_pdf|item_url_html|item_url_xml|texto|szKBytes
20250215|BOE|40|BOE-S-2025-40|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-S-2025-40.pdf|1|I. Disposiciones generales|1220|CORTES GENERALES|Medidas urgentes|BOE-A-2025-2867|Resolución de 12 de febrero de 2025, del Congreso de los Diputados, por la que se ordena la publicación del Acuerdo de convalidación del Real Decreto-ley 1/2025, de 28 de enero, por el que se aprueban medidas urgentes en materia económica, de transporte, de Seguridad Social, y para hacer frente a situaciones de vulnerabilidad.|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-A-2025-2867.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-2867|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-2867||186
20250215|BOE|40|BOE-S-2025-40|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-S-2025-40.pdf|1|I. Disposiciones generales|5140|MINISTERIO DE HACIENDA|Sector público estatal. Contabilidad|BOE-A-2025-2868|Orden HAC/148/2025, de 7 de febrero, por la que se modifica la Orden EHA/2043/2010, de 22 de julio, por la que se regula el procedimiento de remisión de las cuentas anuales y demás información que las entidades del sector público empresarial y fundacional del Estado han de rendir al Tribunal de Cuentas, y de la información de carácter anual y trimestral a remitir a la Intervención General de la Administración del Estado.|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-A-2025-2868.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-2868|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-2868||278
20250215|BOE|40|BOE-S-2025-40|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-S-2025-40.pdf|1|I. Disposiciones generales|5140|MINISTERIO DE HACIENDA|Tabaco. Precios|BOE-A-2025-2869|Resolución de 14 de febrero de 2025, de la Presidencia del Comisionado para el Mercado de Tabacos, por la que se publican los precios de venta al público de determinadas labores de tabaco en Expendedurías de Tabaco y Timbre del área del Monopolio.|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-A-2025-2869.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-2869|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-2869||299
20250215|BOE|40|BOE-S-2025-40|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-S-2025-40.pdf|1|I. Disposiciones generales|9595|MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA|Telecomunicaciones|BOE-A-2025-2870|Orden TDF/149/2025, de 12 de febrero, por la que se establecen medidas para combatir las estafas de suplantación de identidad a través de llamadas telefónicas y mensajes de texto fraudulentos y para garantizar la identificación de la numeración utilizada para la prestación de servicios de atención al cliente y realización de llamadas comerciales no solicitadas.|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-A-2025-2870.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-2870|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-2870||242
20250215|BOE|40|BOE-S-2025-40|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-S-2025-40.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|1820|CONSEJO GENERAL DEL PODER JUDICIAL|Situaciones|BOE-A-2025-2871|Acuerdo de 19 de agosto de 2024, del Pleno del Consejo General del Poder Judicial, por el que se declara la jubilación voluntaria del Magistrado don Roberto Iriarte Miguel.|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-A-2025-2871.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-2871|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-2871|De conformidad con lo establecido en los artículos 131.3 y 386.2 de la Ley Orgánica del Poder Judicial, y en el artículo 28.2 a) y 3 e) del Real Decreto Legislativo 670/1987, de 30 de abril, por el que se aprueba el Texto Refundido de la Ley de Clases Pasivas del Estado, por acuerdo del Pleno del Consejo General del Poder Judicial de 19 de agosto de 2024. Vengo en declarar la jubilación voluntaria de don Roberto Iriarte Miguel, Magistrado con destino en la Sala de lo Contencioso-Administrativo del Tribunal Superior de Justicia de Andalucía, Ceuta y Melilla, con sede en Sevilla, con efectos de 16 de febrero de 2025 y con los derechos pasivos que le correspondan por esta causa. Madrid, 19 de agosto de 2024.–El Vocal, Presidente de edad del VIII Mandato del Consejo General del Poder Judicial, Bernardo Fernández Pérez.|186
20250215|BOE|40|BOE-S-2025-40|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-S-2025-40.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|1820|CONSEJO GENERAL DEL PODER JUDICIAL|Situaciones|BOE-A-2025-2872|Acuerdo de 9 de octubre de 2024, del Pleno del Consejo General del Poder Judicial, por el que se declara la jubilación voluntaria de la Magistrada doña María Teresa Oliete Nicolás.|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-A-2025-2872.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-2872|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-2872|De conformidad con lo establecido en los artículos 131.3 y 386.2 de la Ley Orgánica del Poder Judicial, y en el artículo 28.2 a) y 3 e) del Real Decreto Legislativo 670/1987, de 30 de abril, por el que se aprueba el Texto Refundido de la Ley de Clases Pasivas del Estado, por acuerdo del Pleno del Consejo General del Poder Judicial de 9 de octubre de 2024. Vengo en declarar la jubilación voluntaria de doña María Teresa Oliete Nicolás, Magistrada con destino en la Sala de lo Social del Tribunal Superior de Justicia de Cataluña, con efectos de 15 de febrero de 2025 y con los derechos pasivos que le correspondan por esta causa. Madrid, 9 de octubre de 2024.–La Presidenta del Consejo General del Poder Judicial, María Isabel Perelló Doménech.|187
20250215|BOE|40|BOE-S-2025-40|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-S-2025-40.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|9585|MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES|Destinos|BOE-A-2025-2873|Resolución de 11 de febrero de 2025, de la Subsecretaría, por la que se resuelve la convocatoria de libre designación, efectuada por Resolución de 9 de diciembre de 2024.|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-A-2025-2873.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-2873|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-2873|Por Resolución de 9 de diciembre de 2024 (BOE de 14 de diciembre) se anunció para su cobertura, por el procedimiento de libre designación, cinco puestos de trabajo en el Ministerio de la Presidencia, Justicia y Relaciones con las Cortes y Organismos dependientes del mismo. De acuerdo con lo previsto en el artículo 20.1.c) de la Ley 30/1984, de 2 de agosto, de Medidas para la Reforma de la Función Pública, una vez acreditada la observancia del procedimiento establecido en el título III, capítulo III del Real Decreto 364/1995, de 10 de marzo, por el que se aprueba el Reglamento General de Ingreso del Personal al servicio de la Administración General de Estado y de Provisión de Puestos de Trabajo y Promoción Profesional de los Funcionarios Civiles de la Administración General del Estado, así como el cumplimiento de los requisitos y especificaciones exigidos en la convocatoria, Esta Subsecretaría ha dispuesto: Resolver la convocatoria de referencia según se detalla en el anexo de la presente resolución. El régimen de toma de posesión del destino adjudicado será el establecido en el artículo 48, al que remite el 57, del Reglamento General antes citado. Contra la presente resolución que pone fin a la vía administrativa, podrá interponer recurso contencioso-administrativo ante el Tribunal Superior de Justicia de Madrid, con arreglo a lo dispuesto en los artículos 10.1.i), 14.2 y 46.1 de la Ley 29/1998, de 13 de julio, reguladora de la Jurisdicción Contencioso-administrativa, en el plazo de dos meses a contar desde el día siguiente al de su publicación en el «Boletín Oficial del Estado», o potestativamente y con carácter previo, recurso potestativo de reposición en el plazo de un mes ante el mismo órgano que lo dicta conforme a lo previsto en los artículos 123 y 124 de la Ley 39/2015, de 1 de octubre, del Procedimiento Administrativo Común de las Administraciones Públicas. Madrid, 11 de febrero de 2025.–El Subsecretario de la Presidencia, Justicia y Relaciones con las Cortes, P. D. (Orden PJC/1062/2024, de 3 de octubre), la Gerente del Consejo de Administración del Patrimonio Nacional, María Dolores Menéndez Company. ANEXO Adjudicación convocatoria Resolución de 9 de diciembre de 2024, de la Subsecretaría (BOE de 14 de diciembre de 2024) Puesto adjudicado Puesto de procedencia Datos personales del adjudicatario/a Número orden Denominación Nivel Localidad Ministerio, centro directivo, provincia Nivel Apellidos y nombre NRP/DNI Consejo de Administración del Patrimonio Nacional Unidad de Apoyo Gerencia 1 Jefe/Jefa Sección de Seguridad. Código de puesto: 4579168. 24 Madrid. Consejo de Administración del Patrimonio Nacional. Madrid. 24 Coll Extremera, Juan Raúl. ***841*** 2 Jefe/Jefa Sección de Seguridad. Código de puesto: 4680406. 24 Madrid. Dirección General de la Policía. Madrid. 25 Corral González, Félix E. ***111*** 3 Jefe/Jefa Sección de Seguridad. Código de puesto: 1881332. 24 Madrid. Dirección General de la Policía. Barcelona. 22 Domingo Deibe, Nerea M. ***205*** 4 Ayudante de Seguridad. Código de puesto: 3751429. 20 El Pardo. Madrid. Dirección General de la Guardia Civil. Madrid. 22 Fernández Aliod, Francisco E. ***233*** 5 Jefe/Jefa de Seguridad Galería de las Colecciones Reales: 5803820. 25 Madrid. Consejo de Administración del Patrimonio Nacional. 24 Serrano Agenjo, Raúl. ***600***|210
20250215|BOE|40|BOE-S-2025-40|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-S-2025-40.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|9595|MINISTERIO PARA LA TRANSFORMACIÓN DIGITAL Y DE LA FUNCIÓN PÚBLICA|Nombramientos|BOE-A-2025-2874|Resolución de 13 de febrero de 2025, de la Secretaría de Estado de Función Pública, por la que se nombra personal funcionario de carrera, por el sistema de promoción interna, del Cuerpo de Gestión de la Administración Civil del Estado.|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-A-2025-2874.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-2874|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-2874||6025
20250215|BOE|40|BOE-S-2025-40|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-S-2025-40.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|310|UNIVERSIDADES|Nombramientos|BOE-A-2025-2875|Resolución de 3 de febrero de 2025, de la Universidad de Valladolid, por la que se nombran Catedráticos de Universidad.|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-A-2025-2875.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-2875|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-2875|Vistas las propuestas efectuadas por las comisiones nombradas para juzgar los concursos para la provisión de plazas de cuerpos docentes universitarios, convocados mediante Resolución de esta Universidad, de fecha 17 de septiembre de 2024 (BOE del 24), y una vez presentada por los concursantes propuestos la documentación a que alude la base 8.ª, apartados 1 y 2, de la convocatoria; Este Rectorado, en virtud de las atribuciones conferidas por el artículo 50 de la Ley Orgánica 2/2023, de 22 de marzo, del Sistema Universitario, en relación con los artículos 88, letra e), y 153 de los Estatutos de la Universidad de Valladolid (aprobados por Acuerdo de la Junta de Castilla y León 111/2020, de 30 de diciembre, BOCYL del día 31 y BOE de 22 de enero de 2021), de conformidad con lo dispuesto en la base 8.3 de la convocatoria, ha resuelto efectuar los nombramientos que se relacionan en el anexo. En el plazo máximo de veinte días, a contar desde el día siguiente al de la publicación del nombramiento en el «Boletín Oficial del Estado», los interesados deberán tomar posesión de su destino. Contra la presente resolución que agota la vía administrativa, cabe interponer recurso contencioso-administrativo en el plazo de dos meses contado desde el día siguiente a su publicación, ante los Juzgados de lo Contencioso-Administrativo de Valladolid (artículos 8, apartados 2 y 3, y 13 de la Ley 29/1998, de 13 de julio, reguladora de la Jurisdicción Contencioso-administrativa). Potestativamente, podrá interponerse recurso de reposición ante el Rectorado de la Universidad de Valladolid, en el plazo de un mes desde el día siguiente de su publicación. En este caso, no podrá interponerse el recurso contencioso-administrativo, antes mencionado, hasta que sea resuelto expresamente o se haya producido la desestimación presunta del de reposición. Valladolid, 3 de febrero de 2025.–El Rector, P. D. (Resolución de 20 de enero de 2025), el Vicerrector de Profesorado, Francisco Javier de Frutos Baraja. ANEXO Catedráticos de Universidad Departamento Área Centro Código plaza (Anexo I) Aspirante propuesto Informática (ATC, CCIA, LSI). Arquitectura y Tecnología de Computadores. Escuela de Ingeniería Informática (VA). K041K61/RP00004 Sahelices Fernández, Benjamín. Teoría de la Señal y Com. e Ing. Telem. Teoría de la Señal y Comunicaciones. ETS Ingenieros Telecomunicación. K071K30/RP00022 Gómez Peña, Carlos.|194
20250215|BOE|40|BOE-S-2025-40|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-S-2025-40.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|310|UNIVERSIDADES|Nombramientos|BOE-A-2025-2876|Resolución de 4 de febrero de 2025, de la Universidad de Barcelona, por la que se nombra Profesor Titular de Universidad, con plaza vinculada, a don Carlos José Fernández de Larrea Rodríguez.|https://www.boe.es/boe/dias/2025/02/15/pdfs/BOE-A-2025-2876.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2025-2876|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2025-2876|En virtud del concurso para la provisión de plazas de cuerpos docentes universitarios convocado por Resolución de 14 de junio de 2024, conjunta de la Universidad de Barcelona y el Hospital Clínico de Barcelona (BOE 28 de junio de 2024 y DOGC de 28 de junio de 2024), y de acuerdo con lo que establece la Ley Orgánica 2/2023, de 22 de marzo, del sistema universitario; la Ley 1/2003, de 19 de febrero, de universidades de Catalunya; el Real Decreto 1313/2007, de 5 de octubre, por el que se regula el régimen de concursos de acceso a cuerpos docentes universitarios, el Real Decreto 1312/2007, de 5 de octubre, por el que se establece la acreditación nacional para el acceso de cuerpos docentes universitarios, Este Rectorado, de acuerdo con la propuesta de la Comisión designada por Resolución de 14 de junio de 2024 (BOE 28 de junio de 2024), ha resuelto nombrar Profesor Titular de Universidad, de esta Universidad de Barcelona, con las retribuciones que según las disposiciones vigentes le correspondan, a la persona candidata que se relaciona en el anexo. Barcelona, 4 de febrero de 2025.–El Rector, Joan Guàrdia Olmos. ANEXO Profesor Titular de Universidad (plaza vinculada). Fernández de Larrea Rodríguez, Carlos José. Área de conocimiento: Medicina. Departamento: Medicina. Institución Sanitaria: Hospital Clínico de Barcelona.|188
