fecha_publicacion|publicacion|diario_numero|sumario_id|sumario_url_pdf|seccion_codigo|seccion_nombre|departamento_codigo|departamento_nombre|epigrafe_nombre|item_id|item_titulo|item_url_pdf|item_url_html|item_url_xml|texto
20240608|BOE|139|BOE-S-2024-139|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-S-2024-139.pdf|1|I. Disposiciones generales|7723|JEFATURA DEL ESTADO|Enseñanzas artísticas|BOE-A-2024-11613|Ley 1/2024, de 7 de junio, por la que se regulan las enseñanzas artísticas superiores y se establece la organización y equivalencias de las enseñanzas artísticas profesionales.|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-A-2024-11613.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-11613|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-11613|
20240608|BOE|139|BOE-S-2024-139|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-S-2024-139.pdf|1|I. Disposiciones generales|7723|JEFATURA DEL ESTADO|Medidas urgentes|BOE-A-2024-11614|Corrección de errores del Real Decreto-ley 2/2024, de 21 de mayo, por el que se adoptan medidas urgentes para la simplificación y mejora del nivel asistencial de la protección por desempleo, y para completar la transposición de la Directiva (UE) 2019/1158 del Parlamento Europeo y del Consejo, de 20 de junio de 2019, relativa a la conciliación de la vida familiar y la vida profesional de los progenitores y los cuidadores, y por la que se deroga la Directiva 2010/18/UE del Consejo.|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-A-2024-11614.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-11614|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-11614|
20240608|BOE|139|BOE-S-2024-139|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-S-2024-139.pdf|1|I. Disposiciones generales|1410|TRIBUNAL CONSTITUCIONAL|Cuestiones de inconstitucionalidad|BOE-A-2024-11615|Cuestión de inconstitucionalidad n.º 2714-2024, en relación con el artículo 23 de la Ley 38/1988, de 28 de diciembre, de Demarcación y de Planta Judicial, por posible vulneración de los artículos 14 y 23 de la Constitución Española.|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-A-2024-11615.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-11615|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-11615|
20240608|BOE|139|BOE-S-2024-139|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-S-2024-139.pdf|1|I. Disposiciones generales|5140|MINISTERIO DE HACIENDA|Tabaco. Precios|BOE-A-2024-11616|Resolución de 7 de junio de 2024, de la Presidencia del Comisionado para el Mercado de Tabacos, por la que se publican los precios de venta al público de determinadas labores de tabaco en Expendedurías de Tabaco y Timbre del área del Monopolio.|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-A-2024-11616.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-11616|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-11616|
20240608|BOE|139|BOE-S-2024-139|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-S-2024-139.pdf|1|I. Disposiciones generales|4110|MINISTERIO DE CULTURA|Subvenciones|BOE-A-2024-11617|Corrección de errores del Real Decreto 159/2024, de 13 de febrero, por el que se modifican varios reales decretos para la formación en capacidades digitales a profesionales del ámbito de la cultura, en el marco del Plan de Recuperación, Transformación y Resiliencia.|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-A-2024-11617.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-11617|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-11617|
20240608|BOE|139|BOE-S-2024-139|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-S-2024-139.pdf|1|I. Disposiciones generales|9589|MINISTERIO DE ECONOMÍA, COMERCIO Y EMPRESA|Comercio exterior|BOE-A-2024-11618|Orden ECM/541/2024, de 6 de junio, por la que se modifica el anexo I.1 del Reglamento de control del comercio exterior de material de defensa, de otro material y de productos y tecnologías de doble uso, aprobado por el Real Decreto 679/2014, de 1 de agosto.|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-A-2024-11618.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-11618|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-11618|
20240608|BOE|139|BOE-S-2024-139|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-S-2024-139.pdf|1|I. Disposiciones generales|1430|TRIBUNAL SUPREMO|Sentencias|BOE-A-2024-11619|Sentencia de 19 de abril de 2024, de la Sala Tercera del Tribunal Supremo, que estima parcialmente el recurso contencioso-administrativo 1/1/2021, contra el Real Decreto 958/2020, de 3 de noviembre, de comunicaciones comerciales de las actividades de juego.|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-A-2024-11619.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-11619|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-11619|
20240608|BOE|139|BOE-S-2024-139|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-S-2024-139.pdf|1|I. Disposiciones generales|1430|TRIBUNAL SUPREMO|Sentencias|BOE-A-2024-11620|Sentencia de 22 de abril de 2024, de la Sala Tercera del Tribunal Supremo, que declara estimar parcialmente el recurso contencioso-administrativo 752/2023, contra el Real Decreto 608/2023, de 11 de julio, por el que se desarrolla el Mecanismo RED de Flexibilidad y Estabilización del Empleo.|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-A-2024-11620.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-11620|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-11620|
20240608|BOE|139|BOE-S-2024-139|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-S-2024-139.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|1820|CONSEJO GENERAL DEL PODER JUDICIAL|Situaciones|BOE-A-2024-11621|Acuerdo de 7 de marzo de 2024, de la Comisión Permanente del Consejo General del Poder Judicial, por el que se declara la jubilación voluntaria de la Magistrada doña María de los Ángeles Sierra Fernández-Victorio.|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-A-2024-11621.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-11621|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-11621|De conformidad con lo establecido en los artículos 131.3 y 386.2 de la Ley Orgánica del Poder Judicial, y en el artículo 28.2 a) y 3 e) del Real Decreto Legislativo 670/1987, de 30 de abril, por el que se aprueba el Texto Refundido de la Ley de Clases Pasivas del Estado, por Acuerdo de la Comisión Permanente del Consejo General del Poder Judicial, de 7 de marzo de 2024. Vengo en declarar la jubilación voluntaria de doña María de los Ángeles Sierra Fernández-Victorio, Magistrada con destino en el Juzgado de Violencia sobre la Mujer número 1 de Paterna, con efectos de 8 de junio de 2024 y con los derechos pasivos que le correspondan por esta causa. Madrid, 7 de marzo de 2024.–El Presidente del Consejo General del Poder Judicial, P.S., el Vocal, Vicente Guilarte Gutiérrez.
20240608|BOE|139|BOE-S-2024-139|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-S-2024-139.pdf|2A|II. Autoridades y personal. - A. Nombramientos, situaciones e incidencias|9534|COMISIÓN NACIONAL DE LOS MERCADOS Y LA COMPETENCIA|Destinos|BOE-A-2024-11622|Resolución de 3 de junio de 2024, de la Comisión Nacional de los Mercados y la Competencia, por la que se resuelve la convocatoria de libre designación, efectuada por Resolución de 22 de marzo de 2024.|https://www.boe.es/boe/dias/2024/06/08/pdfs/BOE-A-2024-11622.pdf|https://www.boe.es/diario_boe/txt.php?id=BOE-A-2024-11622|https://www.boe.es/diario_boe/xml.php?id=BOE-A-2024-11622|Por Resolución de 22 de marzo de 2024, (BOE del día 1 de abril siguiente), se anunció la convocatoria pública para la provisión por el sistema de libre designación de un puesto de trabajo en la Comisión Nacional de los Mercados y la Competencia. De conformidad con lo dispuesto en el artículo 20.1.c) de la Ley 30/1984, de 2 de agosto, de Medidas para la Reforma de la Función Pública, y previo cumplimiento del procedimiento previsto en los artículos 51 al 56 del Reglamento General de Ingreso del Personal al servicio de la Administración General del Estado y de Provisión de Puestos de Trabajo y Promoción Profesional de los funcionarios civiles de la Administración General del Estado, aprobado mediante Real Decreto 364/1995, de 10 de marzo, Esta Presidencia en uso de las competencias atribuidas por la Ley 3/2013, de 4 de junio, de creación de la Comisión Nacional de los Mercados y la Competencia y por el Real Decreto 657/2013, de 30 de agosto, por el que se aprueba su Estatuto Orgánico, ha dispuesto resolver la referida convocatoria según se detalla en el anexo adjunto, una vez ha sido realizado el nombramiento por el Pleno del Consejo de la Comisión Nacional de los Mercados y la Competencia. Ello en cumplimiento de lo establecido en el citado Real Decreto 657/2013, de 30 de agosto. La toma de posesión del nuevo destino se realizará conforme a lo establecido en el artículo 48 del Real Decreto 364/1995 antes citado. Contra esta resolución que agota la vía administrativa podrá interponerse recurso contencioso-administrativo ante la Sala de lo Contencioso-Administrativo de la Audiencia Nacional en el plazo de dos meses a contar desde el día siguiente a la notificación, con arreglo a lo dispuesto en el apartado 5 de la disposición adicional cuarta de la Ley 29/1998, de 13 de julio, reguladora de la Jurisdicción Contencioso-administrativa, y, potestativamente y con carácter previo, recurso administrativo de Reposición en el plazo de un mes ante el mismo órgano que lo dictó. Madrid, 3 de junio de 2024.–La Presidenta de la Comisión Nacional de los Mercados y la Competencia, Cani Fernández Vicién. ANEXO Convocatoria: Resolución de 22 de marzo de 2024 (BOE de 1 de abril de 2024) Puesto adjudicado Puesto procedencia Datos Personales Número Puesto Nivel Ministerio, centro directivo, provincia Nivel Localidad Apellidos y nombre NRP Cuerpo Situación Departamento de Promoción de la Competencia Subdirección de Análisis Económico 1 Subdirector/Subdirectora-5450250. 30 Ministerio de Economía, Comercio y Empresa. Secretaría de Estado de Economía y Apoyo a la Empresa, Madrid. 30 Madrid. Ruiz de Villa Saiz, Enrique. ***4357*** A0601 Activo.
